(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.1708, -0.3836]. Recommendation = [0.0, 0.5210, 1.1118], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.5164, 1.5332]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.2963, 1.2139]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.6302, -0.2650]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.1404, -0.6883]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.7051, 1.9445]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.2308, 0.5061]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.1843, 0.6108]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.2195, 0.0309]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.0829, -0.4639]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.1454, 1.0108]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.7846, -0.0384]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.4431, 1.2881]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.8341, 1.9088]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.3874, 1.4620]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.9620, 1.1909]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.3628, 0.4590]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.4934, 0.3776]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.5848, 0.1325]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.2404, 0.8063]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.6157, 0.6450]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.0035, -0.7565]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.1965, -0.3984]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.4060, -0.9028]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.7163, 0.3893]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.4740, 0.7529]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.5923, 0.1138]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.8570, 0.3049]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.0429, 1.3348]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.0351, -0.5957]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.8975, 0.5665]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.7749, 0.8441]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.8773, 0.7278]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.5335, 1.1672]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.9289, 0.7833]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.9950, 0.5818]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.0150, 0.3493]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.8940, 0.2581]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.6626, -0.4180]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.0251, 0.5306]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.4147, -0.6820]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.2280, -0.8038]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.1026, -0.8388]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.9116, -0.6629]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.9612, 0.2742]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.5811, 1.6480]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.3440, 1.1467]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.3989, 1.8395]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.2873, 0.4078]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.0492, 0.9887]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.0772, 1.0660]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.0625, 0.9989]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.7516, 1.3776]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.1426, 1.1724]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.1521, 1.2187]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.1831, 0.6982]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.1973, 1.3511]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.2372, 1.5006]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.8261, 1.6756]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.1354, 1.8589]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.4463, 1.7433]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.4336, 1.4059]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.5189, 1.7651]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.2855, 0.9700]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.0333, 0.0583]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.6829, -0.6244]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.1092, -0.1794]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.7475, 1.9736]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.5808, 1.7852]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.2213, -1.0072]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.4580, 1.5992]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.8863, -0.3303]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.6259, 1.7064]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.1581, -1.1366]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.4785, -1.4671]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.5274, 1.5073]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.7339, 1.8939]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.3720, -1.0232]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.2140, 0.5169]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.8047, -1.6235]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.7491, -0.5916]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.2572, 0.1549]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.3027, -1.1598]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.5118, 1.8404]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.2558, 0.5944]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.4473, -0.7143]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.1183, 1.0799]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.5491, 1.3627]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.1368, 1.4725]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.4841, 1.2584]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.1832, 1.3022]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.0742, -1.4506]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.7785, 1.9999]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.8393, -0.7436]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.6130, 1.7553]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.6285, 1.4125]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.3008, -1.0487]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.3345, 0.3524]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.9411, -0.2779]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.9346, 1.7928]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.3685, -1.0740]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.4156, 0.5488]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.7942, 1.5715]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.5755, 1.6079]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.0506, -0.0586]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.4301, -0.9669]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.6927, -1.0603]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.3064, -1.4748]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.4925, 0.9118]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.2401, -1.4901]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.7724, 1.9214]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.9982, -0.4469]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 1.5959, 1.2759]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.7339, -0.9466]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -1.4721, -0.5170]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, -0.3484, 1.6395]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.5210, 1.1118] = 385.4500, sampling [1.0, 0.3601, -1.2233]. Recommendation = [0.0, 1.1209, 1.2362], Current Cost = 5150.00, Rho = 1.000
