(iter 5) [0.0, -0.2850, -0.3114] = 439.2315, sampling [0.0, -0.5081, -0.0964]. Recommendation = [0.0, -0.2850, -0.3114], Current Cost = 5000.00, Rho = -1.230
(iter 18) [0.0, 0.1504, 0.0992] = 454.9915, sampling [0.0, 0.2996, -0.0370]. Recommendation = [0.0, 0.1504, 0.0992], Current Cost = 22000.00, Rho = -1.230
(iter 18) [0.0, 0.1504, 0.0992] = 454.9915, sampling [0.0, 0.2866, 0.1565]. Recommendation = [0.0, 0.1504, 0.0992], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, 0.2866, 0.1565] = 455.2382, sampling [0.0, 0.3564, 0.0723]. Recommendation = [0.0, 0.2866, 0.1565], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.3564, 0.0723] = 455.5861, sampling [0.0, 0.4055, -0.2759]. Recommendation = [0.0, 0.3564, 0.0723], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, 0.3564, 0.0723] = 455.5861, sampling [0.0, -0.8889, 0.7303]. Recommendation = [0.0, 0.3564, 0.0723], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, 0.3564, 0.0723] = 455.5861, sampling [0.0, 0.4648, 0.2022]. Recommendation = [0.0, 0.3564, 0.0723], Current Cost = 27000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.0243, 0.6528]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 28000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.6207, -0.0625]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 29000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.9865, 0.5052]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 30000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.3756, -0.4420]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 31000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.2653, 0.6983]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 32000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.4816, -0.1468]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 33000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.6004, 0.3115]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 34000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.3065, -0.8341]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 35000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.0297, 0.8271]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 36000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.5862, 1.1120]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 37000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.0802, 0.9682]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 38000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.6393, -0.1922]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 39000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.9500, 0.1426]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 40000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.0165, -0.4678]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 41000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.1277, 0.5345]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 42000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.1706, -0.7784]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 43000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.2812, 0.4166]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 44000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.7872, -0.0310]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 45000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.4967, -0.5275]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 46000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.9139, 1.2823]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 47000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.1217, 1.0785]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 48000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.6768, 1.4267]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 49000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.1662, -0.6845]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 50000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.7205, 0.6682]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 51000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.5135, 0.9439]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 52000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.8497, 0.3521]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 53000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.7432, 0.8402]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 54000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.6414, 1.0149]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 55000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.3062, 1.3129]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 56000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.9213, 0.4084]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 57000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.3892, 0.9827]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 58000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.3938, 1.3053]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 59000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.1964, 0.8910]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 60000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.2597, 1.1707]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 61000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.0908, 1.5412]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 62000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.9759, 1.8112]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 63000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.8371, 1.3649]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 64000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.0840, 1.6646]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 65000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.7376, 1.7100]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 66000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.3345, 0.7394]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 67000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.0754, -0.9837]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 68000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.8459, 1.2507]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 69000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.9638, 1.0698]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 70000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.7539, 1.3512]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 71000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.8030, 1.8994]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 72000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.2601, 1.9090]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 73000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.8761, 0.0071]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 74000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.9866, -0.2620]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 75000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.0979, 0.5142]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 76000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.3741, 0.8595]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 77000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.4292, -0.8050]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 78000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.3985, 1.2429]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 79000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.4124, 1.5884]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 80000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.0516, 1.7820]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 81000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.7752, 1.4453]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 82000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.4865, -0.6469]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 83000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.4906, 1.6406]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 84000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.2498, 0.9021]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 85000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.4790, 1.4567]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 86000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.3853, 1.1340]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 87000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.3479, 1.9606]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 88000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.2822, 1.9821]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 89000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.0474, 1.8851]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 90000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.7361, 1.7361]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 91000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.6606, 1.9335]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 92000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.2719, 0.7936]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 93000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.1398, -1.1054]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 94000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.2998, -1.3565]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 95000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 0.2024, -0.8583]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 96000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -1.1083, 0.3836]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 97000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.6883, -0.4222]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 98000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, 1.2134, 0.2606]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 99000.00, Rho = -1.230
(iter 27) [0.0, 0.4648, 0.2022] = 455.9943, sampling [0.0, -0.2104, -0.9136]. Recommendation = [0.0, 0.4648, 0.2022], Current Cost = 100000.00, Rho = -1.230
