(iter 5) [0.0, 0.7481, -0.1275] = 409.0275, sampling [0.0, 0.8559, 0.3140]. Recommendation = [0.0, 0.7481, -0.1275], Current Cost = 5000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.6713, 1.6010]. Recommendation = [0.0, 0.2847, -0.1452], Current Cost = 26000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.3003, 0.8774]. Recommendation = [0.0, 0.2847, -0.1452], Current Cost = 27000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.8267, 0.5171]. Recommendation = [0.0, 0.2847, -0.1452], Current Cost = 28000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.8668, 1.2823]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 29000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.2925, 1.3768]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 30000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.3493, 1.7851]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 31000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.7082, 0.2382]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 32000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.3879, -0.0861]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 33000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.2847, -0.1452]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 34000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.5638, -1.0771]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 35000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.6490, 1.0904]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 36000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.1996, -0.3241]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 37000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.1017, 0.5884]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 38000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.8437, 0.7969]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 39000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.4703, -0.0198]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 40000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.9960, 0.7036]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 41000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.3602, 1.8352]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 42000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.3328, 1.5960]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 43000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.1547, 1.4214]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 44000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.4587, 0.6457]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 45000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.5353, 1.1575]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 46000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.5529, -0.4197]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 47000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.4123, 1.1815]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 48000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.1531, -0.5729]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 49000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.9014, 1.1053]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 50000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 1.1931, 0.4185]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 51000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.5322, 0.3705]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 52000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.6034, 1.9179]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 53000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.1154, 1.0692]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 54000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.0634, -1.0360]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 55000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 1.3565, -1.8384]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 56000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.6563, -0.2043]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 57000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 0.4532, 0.9273]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 58000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -1.9956, 0.9488]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 59000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, -0.4451, 0.9671]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 60000.00, Rho = -1.230
(iter 6) [0.0, 0.3081, 0.1049] = 455.8113, sampling [0.0, 1.1200, 1.2502]. Recommendation = [0.0, 0.3081, 0.1049], Current Cost = 61000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.8036, 1.4547]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 62000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.2540, 1.0454]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 63000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.0792, 1.9766]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 64000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.0577, 1.4909]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 65000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.2397, 1.7152]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 66000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.8998, 1.8002]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 67000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.3069, 1.5090]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 68000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.4197, 1.9429]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 69000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.1715, 1.3511]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 70000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.3359, 1.9980]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 71000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -1.2336, 1.1314]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 72000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.3107, -0.7197]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 73000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.4848, 1.9257]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 74000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.4489, 0.7552]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 75000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.9181, 0.0232]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 76000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.0621, -0.4843]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 77000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.4005, -0.3757]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 78000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -1.0170, 0.0715]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 79000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.5899, -0.5567]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 80000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.1029, 0.7099]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 81000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.8483, 0.8883]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 82000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -1.4636, 1.8817]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 83000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.2351, -0.6206]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 84000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.0367, 1.3628]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 85000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.6901, -0.5763]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 86000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.2487, -0.9716]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 87000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.8624, 1.8598]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 88000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.1199, 0.7728]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 89000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.1652, 0.1695]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 90000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -1.2632, 0.3645]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 91000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -1.1490, 1.1413]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 92000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.9898, 0.2713]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 93000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.0806, -1.3963]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 94000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.3430, 1.4068]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 95000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 0.7707, 1.8934]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 96000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.3773, 1.0160]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 97000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.2824, -1.3008]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 98000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, -0.8898, 1.3225]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 99000.00, Rho = -1.230
(iter 61) [0.0, 1.1200, 1.2502] = 456.2839, sampling [0.0, 1.1444, 1.2718]. Recommendation = [0.0, 1.1200, 1.2502], Current Cost = 100000.00, Rho = -1.230
