(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.0662, -0.4786]. Recommendation = [0.0, 0.2986, 1.1876], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.6242, 0.1015]. Recommendation = [0.0, 0.2821, 0.1768], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.4306, 0.7735]. Recommendation = [0.0, 0.2821, 0.1768], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.6761, 0.3826]. Recommendation = [0.0, 0.2821, 0.1768], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5912, 0.5679]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.4611, 0.5457]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.1264, -0.2227]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.2751, -0.6538]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.0699, 0.6518]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.3834, -0.6241]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.2220, 0.4734]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5975, 0.5074]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.0029, -0.8612]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.7474, 0.0107]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.9107, 0.2463]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5751, 0.7668]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.3090, 0.7269]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.0162, 0.8066]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.8378, 1.0447]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5148, 1.0123]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.1233, 0.7149]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.1063, 0.9953]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.0001, 1.1349]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.7359, 1.2123]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.1498, 0.3113]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.0701, 1.2712]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.3512, 0.9207]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.0484, 1.3936]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.7151, 1.5236]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.2657, 0.4637]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.7174, -0.3701]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.1888, -0.6015]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.2423, 0.8564]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.4161, 0.6163]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.7935, 0.2973]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.7763, 0.4360]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5576, -0.5831]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.0314, 1.1412]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.9402, -0.0301]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.5189, 1.1583]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.2923, 1.7410]. Recommendation = [0.0, 0.6761, 0.3826], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.9259, 1.6806]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.1637, 1.8676]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.2596, 1.9023]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.7418, 1.8377]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.8426, 0.6581]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.8785, 0.5819]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.4985, 1.0769]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.3874, 1.7047]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.0738, -0.0809]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.4075, -1.0241]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.9465, 0.8410]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.8316, 1.0634]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.0173, 0.6801]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.0284, 0.2152]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.6227, 1.3326]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.3090, 1.2612]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5436, 1.0992]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.1900, 1.9163]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.1002, -0.4917]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.1177, 0.8768]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.1556, -1.0761]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.6726, 1.3059]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.8618, 1.6023]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.1151, -1.0622]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.3098, 0.3908]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.5101, 1.4137]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.4461, 1.6589]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.7441, -0.2984]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.0428, 1.5377]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.8827, 1.6727]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.2547, 1.2404]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.2941, 1.3681]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.4106, 1.6183]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.1220, 1.9860]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.8484, 1.9344]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.4463, 1.3765]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.6012, 1.8431]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.5675, 1.6000]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.2677, 0.8199]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.9051, 1.7823]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.0330, 1.4416]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.1366, 0.2708]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.4749, 0.8947]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.4290, 1.0264]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.6938, 1.9720]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.9375, -0.5054]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.5885, -0.9867]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.8599, 1.8801]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.6528, -0.6923]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.9683, 0.0308]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.2187, -1.4110]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.9996, 1.8131]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.2798, 0.1281]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.1587, -0.7710]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.6497, 1.9444]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.1995, 0.0679]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.3544, 1.4252]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.3260, -1.1707]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.3061, 0.4183]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.8211, 0.6292]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.8085, 1.7665]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.1412, -1.2470]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.0708, 0.1665]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.4438, 0.9852]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.0841, 1.2907]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.5433, -1.4062]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.5348, 1.1175]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.1376, 1.7595]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.8188, 1.5764]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.0546, -1.5685]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.4887, 1.5080]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.3462, 1.2286]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.3552, 1.4990]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.6939, -0.8005]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.4394, -1.4496]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.9853, -0.0354]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.6838, -1.9523]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.2152, -0.1822]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.7962, -0.7262]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.5573, -1.1281]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.2261, 1.4636]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.2345, 0.2792]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.3237, -0.2814]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.7941, 1.9581]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.4888, 0.7440]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 1.3799, 0.9064]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.3454, 1.7197]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.7744, -0.9486]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -1.3513, 0.1537]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, -0.2334, -1.6246]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.2986, 1.1876] = 335.1454, sampling [1.0, 0.2635, -1.6094]. Recommendation = [0.0, 1.2923, 1.7410], Current Cost = 5150.00, Rho = 1.000
