(iter 5) [0.0, 0.5323, -0.1758] = 434.9980, sampling [0.0, 0.3565, 0.5659]. Recommendation = [0.0, 0.5323, -0.1758], Current Cost = 5000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.9964, 0.6065]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.5308, 1.4574]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 24000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.9221, 0.7758]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 25000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.5278, 0.1112]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 26000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.4139, 0.5496]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 27000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.4962, 0.9229]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 28000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.2146, 0.8886]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 29000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.4099, 0.4000]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 30000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.7974, -0.2145]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 31000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.3095, 1.7930]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 32000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.9941, 1.9812]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 33000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.0520, 1.6980]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 34000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.7047, 0.1679]. Recommendation = [0.0, -0.3904, 0.0932], Current Cost = 35000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.1331, 0.8750]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 36000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.1493, -0.6483]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 37000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.5600, -0.5218]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 38000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.5284, 1.5123]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 39000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.3240, 1.6764]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 40000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.3904, 0.0932]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 41000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.2321, -0.3483]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 42000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.8993, 1.2196]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 43000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.2648, 0.4724]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 44000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.8757, 0.8995]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 45000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.9588, 0.2949]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 46000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.0380, 1.2009]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 47000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.2617, 1.8812]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 48000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.2705, 1.5271]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 49000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.6186, 1.8929]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 50000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.8614, 1.3330]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 51000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.5763, 1.5511]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 52000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.5993, 1.9286]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 53000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.1034, 0.9408]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 54000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.8865, 0.9963]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 55000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.9873, 0.8182]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 56000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.7168, 0.0614]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 57000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.4208, 1.2324]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 58000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.3618, 1.8356]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 59000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.2072, 1.2867]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 60000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.5991, 0.0681]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 61000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.3490, -0.5355]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 62000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.1633, 1.8474]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 63000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.5405, 1.1929]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 64000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.2882, 0.8381]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 65000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.0875, 0.3270]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 66000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.5780, 0.7671]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 67000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.2110, 0.6610]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 68000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.1262, -0.3625]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 69000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.4428, -0.3850]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 70000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.0244, -0.6938]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 71000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.5704, 1.1758]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 72000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.3089, 1.5840]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 73000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.3808, 1.8668]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 74000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.8796, 1.6578]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 75000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.4439, 1.4329]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 76000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.9426, 1.3651]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 77000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.2122, 0.7030]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 78000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.3595, -0.4270]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 79000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.0091, 0.3858]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 80000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.4953, -0.8622]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 81000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.0672, -1.0947]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 82000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.1671, -0.7755]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 83000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.4251, 1.3873]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 84000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.9396, -0.0665]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 85000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.6959, -0.2043]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 86000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.1616, -0.9684]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 87000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.4202, 0.8598]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 88000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.8024, 1.0468]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 89000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.0875, 0.1157]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 90000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.7316, 1.6863]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 91000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.2495, 0.2858]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 92000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.1055, 1.1170]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 93000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -0.0425, 1.5674]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 94000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, -1.8375, -1.6343]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 95000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.4633, -0.9119]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 96000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.6866, -0.3730]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 97000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.0930, -1.5134]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 98000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 1.2425, 0.4514]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 99000.00, Rho = -1.230
(iter 22) [0.0, 1.0250, 1.0802] = 456.2118, sampling [0.0, 0.9873, 1.7679]. Recommendation = [0.0, 1.0250, 1.0802], Current Cost = 100000.00, Rho = -1.230
