(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.5216, 0.8567]. Recommendation = [0.0, 0.4151, 0.4460], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.9898, 1.1442]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.9644, 0.6654]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.2925, -0.1716]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.4151, 0.4460]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.3901, 1.2998]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.7708, -0.0470]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.2583, 0.3175]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.2035, 0.2911]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.6358, 1.0731]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.2078, 0.5126]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.2814, 0.1471]. Recommendation = [0.0, 0.2814, 0.1471], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.6738, 0.6219]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.4650, 0.8838]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.9941, 1.0583]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.0750, 0.7926]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.0413, 1.3387]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.2802, 1.1243]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.5719, 1.7484]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.3799, 1.4687]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.6034, 0.2561]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.8099, 0.5828]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.2852, -0.0102]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.4814, 0.1721]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0572, -0.2652]. Recommendation = [0.0, -0.3197, 0.2541], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.7832, 0.3731]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.2028, 1.6518]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.7007, 0.5111]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.2992, 1.9366]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.3197, 0.2541]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.8422, 1.9950]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.0969, 0.9543]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.1395, 1.5512]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.3922, -0.4734]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.9186, 1.4252]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.5495, 1.2385]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.2898, 0.5710]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.9475, 1.4871]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.5475, -0.0214]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.0195, 0.2839]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.4256, -0.1549]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.0453, -0.4285]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.8033, 0.9925]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.6227, 1.2270]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.3833, 0.9723]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0995, 0.6725]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.8549, 0.0851]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.5709, -0.3112]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.2336, 0.4544]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.8400, 1.0972]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.1543, 0.5587]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.2679, 0.1050]. Recommendation = [0.0, 0.2679, 0.1050], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.3075, 1.3164]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.6304, -0.0827]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.9552, -0.5268]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.2084, 0.7194]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.1463, 1.8074]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.0378, 1.7822]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.4055, 1.8389]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.5752, 1.9229]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.2719, 1.2583]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.8889, 1.9719]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.5079, -0.2956]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.5915, 1.8851]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.5283, 0.9392]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.7177, 0.5435]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.1591, 1.6142]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.1919, -0.6019]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.2227, -0.7842]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.3551, -0.5651]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0056, -0.7361]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.6718, 1.5968]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.8218, 1.4973]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.5334, 1.0404]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.0170, 0.7467]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.6606, 0.6433]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.4451, 1.2821]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.7037, 1.6187]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.9359, -0.0649]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.4626, -0.6237]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.3547, 0.8350]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.1450, 1.3649]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.6537, -0.5298]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.0239, -0.1261]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.6063, -1.1362]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.4422, 1.2683]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.1371, 0.7583]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.1392, 0.7316]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.7173, 1.5331]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.7472, 1.7641]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.0957, 1.8081]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0456, 0.7723]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0873, -0.8636]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.6173, 1.9129]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.3597, -0.9063]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.2431, -0.9699]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0315, -0.9200]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.2250, 1.9602]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.5601, 1.3573]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.2730, -0.1052]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.1792, -0.8037]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.9796, 1.6404]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.7204, -0.6659]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.1685, 1.4073]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.4372, 1.3810]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.3768, 0.1955]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.5481, 1.1701]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.7610, -0.7062]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.0392, -0.4474]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.7501, 1.7174]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.4661, -1.1236]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.1178, -1.3293]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.3682, -1.2225]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.8322, 1.6895]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.1661, 1.5122]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.0635, -0.2325]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.7249, -0.8699]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.4325, -1.4693]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.3998, 0.4919]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.6676, 1.4559]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.1246, 1.6693]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.5283, 0.9040]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.0665, -1.5684]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.5196, 0.4010]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.9057, -0.7004]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 1.2105, 0.0260]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.8209, 1.0111]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.5054, -1.2815]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.8872, -0.8347]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.0781, -1.8779]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -0.3516, -0.9320]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, -1.7442, 1.6999]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.0515, 0.1218] = 453.7758, sampling [1.0, 0.4943, -1.9773]. Recommendation = [0.0, 0.5552, 0.3667], Current Cost = 5150.00, Rho = 1.000
