(iter 5) [0.0, -0.3752, -0.0375] = 451.2302, sampling [0.0, 0.8982, 1.5413]. Recommendation = [0.0, -0.3752, -0.0375], Current Cost = 5000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.1678, -0.0246]. Recommendation = [0.0, 0.1678, -0.0246], Current Cost = 58000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.4089, 0.4975]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 59000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.0877, 0.7885]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 60000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.1001, -0.2660]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 61000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.1300, -0.3392]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 62000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.2676, -0.1773]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 63000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.5295, -0.0103]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 64000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.4273, -0.1392]. Recommendation = [0.0, 0.4369, 0.1929], Current Cost = 65000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.6007, 0.0925]. Recommendation = [0.0, 0.4369, 0.1929], Current Cost = 66000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.4369, 0.1929]. Recommendation = [0.0, 0.4369, 0.1929], Current Cost = 67000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.5323, 0.8508]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 68000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.3805, 1.7996]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 69000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.3525, 1.7234]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 70000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.2177, 1.9680]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 71000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.4500, 1.9607]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 72000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.3342, 1.9035]. Recommendation = [0.0, 1.0835, 1.1767], Current Cost = 73000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.6712, 1.8017]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 74000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.3076, -0.0518]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 75000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.4707, 0.0438]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 76000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.1849, 1.8138]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 77000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.7646, 0.2135]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 78000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.5099, 0.4395]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 79000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.3854, 0.6301]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 80000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.5883, 0.3213]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 81000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.5236, 0.1179]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 82000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.5129, -0.2301]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 83000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.6474, 0.1859]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 84000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.4625, -0.0593]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 85000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.5731, 0.0297]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 86000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.2975, -0.2932]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 87000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.0161, -0.3614]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 88000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.7697, 1.8899]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 89000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.1150, 0.9589]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 90000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.4001, -0.3439]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 91000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.2360, 0.6992]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 92000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.3618, 0.2367]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 93000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.3209, 0.8931]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 94000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 0.1922, -0.4216]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 95000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, 1.0444, 1.5290]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 96000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.3093, 0.9216]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 97000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.6096, 0.6179]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 98000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.7059, 0.4123]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 99000.00, Rho = -1.230
(iter 47) [0.0, 1.0835, 1.1767] = 456.2922, sampling [0.0, -0.6916, 0.5557]. Recommendation = [0.0, 1.3444, 1.8253], Current Cost = 100000.00, Rho = -1.230
