(iter 5) [0.0, 0.3957, -0.2825] = 436.6585, sampling [0.0, -0.2317, 0.2789]. Recommendation = [0.0, 0.3957, -0.2825], Current Cost = 5000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.2865, -0.4419]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 23000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 1.3571, 1.4541]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 24000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 1.5727, 0.8693]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 25000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -1.8009, -1.9225]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 26000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.0099, 0.1705]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 27000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.0994, 0.7195]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 28000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.7402, 0.8636]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 29000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.6491, 0.2699]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 30000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -1.0262, 1.9853]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 31000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.6329, -0.2695]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 32000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.9859, 1.4698]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 33000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.4971, 1.1004]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 34000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.2802, -0.1350]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 35000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.8449, 0.4166]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 36000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 1.2667, 1.8681]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 37000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.9554, 1.5518]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 38000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.0950, -0.3749]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 39000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 0.1586, -0.1100]. Recommendation = [0.0, 0.1586, -0.1100], Current Cost = 40000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.0754, 0.4731]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 41000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.6213, 0.2656]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 42000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 1.0639, 0.8138]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 43000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.8817, 1.2210]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 44000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, -0.8627, -0.0029]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 45000.00, Rho = -1.230
(iter 18) [0.0, 0.8036, 0.6063] = 456.1062, sampling [0.0, 1.1665, 1.3852]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 46000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.9838, 0.3389]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 47000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.0505, 1.1193]. Recommendation = [0.0, 0.6178, 0.4406], Current Cost = 48000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.0036, 0.6943]. Recommendation = [0.0, 0.6178, 0.4406], Current Cost = 49000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.5025, 0.4340]. Recommendation = [0.0, 0.6178, 0.4406], Current Cost = 50000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.2013, 1.6436]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 51000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.3311, 0.1130]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 52000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.5916, -0.0362]. Recommendation = [0.0, 0.1904, 0.0534], Current Cost = 53000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.8697, 1.1463]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 54000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.8055, 0.6719]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 55000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.2915, 1.5094]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 56000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.3712, 1.9566]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 57000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.1080, 1.0857]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 58000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.1510, 1.7812]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 59000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.3681, 0.4613]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 60000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.7502, 1.4369]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 61000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.2797, 0.2141]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 62000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.7789, 1.6929]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 63000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.5576, 0.8672]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 64000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.0193, 0.6199]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 65000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.4441, 1.6565]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 66000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.7167, 0.4382]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 67000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.3243, 1.1669]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 68000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.5250, 1.9905]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 69000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.4807, 1.6850]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 70000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.9298, 0.9035]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 71000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.5130, 0.9053]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 72000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.0879, -0.8099]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 73000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.5135, -0.5739]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 74000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.0406, -0.5549]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 75000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -1.0736, 1.2855]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 76000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 1.0073, 1.2825]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 77000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, -0.4506, 1.9829]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 78000.00, Rho = -1.230
(iter 46) [0.0, 1.1665, 1.3852] = 456.2122, sampling [0.0, 0.8875, 0.8056]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 79000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.5217, 1.4835]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 80000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.8301, -0.0473]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 81000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.8229, 0.2205]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 82000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -1.3063, 1.2944]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 83000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 1.3498, 1.9953]. Recommendation = [0.0, 0.5653, 0.3138], Current Cost = 84000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.3754, -0.6890]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 85000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -0.0834, 0.0165]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 86000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.2581, 0.5968]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 87000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.2342, -0.5375]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 88000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.6282, -0.2740]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 89000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.0508, 0.3240]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 90000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 1.2716, 0.3653]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 91000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.4027, -0.1078]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 92000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -0.4447, 0.6202]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 93000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 0.1904, 0.0534]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 94000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -0.6184, 1.3328]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 95000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -0.4782, -0.2924]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 96000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -0.7445, 0.2036]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 97000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -0.1295, -0.4892]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 98000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, -1.1700, 0.9104]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 99000.00, Rho = -1.230
(iter 79) [0.0, 0.8875, 0.8056] = 456.2548, sampling [0.0, 1.0795, 1.8941]. Recommendation = [0.0, 1.3474, 1.8321], Current Cost = 100000.00, Rho = -1.230
