(iter 5) [0.0, 0.7868, -0.1937] = 390.1996, sampling [0.0, 0.5887, -0.4431]. Recommendation = [0.0, 0.7868, -0.1937], Current Cost = 5000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.1946, -0.1458]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 24000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.3408, 0.0763]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 25000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.0067, -0.2089]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 26000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.5188, 0.2781]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 27000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.4508, 0.0563]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 28000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.4058, 0.5921]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 29000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.4826, 0.3718]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 30000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.6606, 0.5243]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 31000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.7174, 0.2682]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 32000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.5710, 0.0852]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 33000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.7673, 0.4722]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 34000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.8006, 0.7810]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 35000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.6433, 0.7019]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 36000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.9742, 0.5609]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 37000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.7071, 0.5813]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 38000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.2468, -0.0388]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 39000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.5299, 0.9250]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 40000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.6360, 0.2141]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 41000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.4661, -0.1707]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 42000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.1678, -0.3390]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 43000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, -0.3672, 0.0119]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 44000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.0955, -0.3441]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 45000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.3646, 0.3008]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 46000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.4659, 0.1469]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 47000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.5045, -0.0121]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 48000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.2612, 0.5045]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 49000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.0108, 0.5652]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 50000.00, Rho = -1.230
(iter 17) [0.0, 0.3446, 0.1435] = 455.8094, sampling [0.0, 0.4574, 0.2417]. Recommendation = [0.0, 0.3446, 0.1435], Current Cost = 51000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.9650, 0.7373]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 52000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.1370, -0.2301]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 53000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.8916, 0.9390]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 54000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -1.0313, 0.8500]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 55000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.8648, 0.7694]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 56000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.8766, 0.2192]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 57000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, 0.2949, 0.3919]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 58000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, 0.5554, 0.0908]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 59000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.4216, 0.0956]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 60000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.8126, 0.3995]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 61000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.9319, 1.1025]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 62000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -1.0398, 0.9657]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 63000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -0.7387, 0.9681]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 64000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, -1.2473, 0.8585]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 65000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, 0.4281, 0.3810]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 66000.00, Rho = -1.230
(iter 51) [0.0, 0.4574, 0.2417] = 455.9004, sampling [0.0, 0.5195, 0.2332]. Recommendation = [0.0, 0.4574, 0.2417], Current Cost = 67000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, -0.5222, -0.0605]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 68000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, -0.0962, 0.3429]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 69000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, 0.6243, 0.3224]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 70000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, 0.5024, 0.4122]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 71000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, -0.0657, -0.2888]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 72000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, 0.2033, 0.1973]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 73000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, -1.0929, 1.1528]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 74000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, -1.0088, 1.2486]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 75000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, -0.7947, 1.2029]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 76000.00, Rho = -1.230
(iter 67) [0.0, 0.5195, 0.2332] = 455.9341, sampling [0.0, 0.6434, 0.4355]. Recommendation = [0.0, 0.5195, 0.2332], Current Cost = 77000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.4986, 0.4812]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 78000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.4856, 0.6330]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 79000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.6290, 0.5406]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 80000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.7441, 0.1137]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 81000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.1056, 0.8404]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 82000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.7960, 0.3949]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 83000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.8152, 0.2453]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 84000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.1432, -0.1822]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 85000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.3636, -0.2869]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 86000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.7086, 0.0813]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 87000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.8409, 0.9094]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 88000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.1940, -0.4122]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 89000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.3991, 0.5842]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 90000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -1.1532, 1.2845]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 91000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -1.2157, 1.2383]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 92000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -1.0745, 1.3075]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 93000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.5826, -0.0175]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 94000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.9638, 0.6647]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 95000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, 0.0017, 0.3131]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 96000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.4893, -0.0000]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 97000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -0.9061, 0.4227]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 98000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -1.0154, 1.4881]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 99000.00, Rho = -1.230
(iter 77) [0.0, 0.6434, 0.4355] = 456.1264, sampling [0.0, -1.1250, 1.4131]. Recommendation = [0.0, 0.6434, 0.4355], Current Cost = 100000.00, Rho = -1.230
