(iter 5) [0.0, 0.0460, -0.2087] = 450.9457, sampling [0.0, -0.0041, 0.2696]. Recommendation = [0.0, 0.0460, -0.2087], Current Cost = 5000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.8162, 0.7095]. Recommendation = [0.0, 0.0064, -0.0821], Current Cost = 20000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.2114, 0.3255]. Recommendation = [0.0, 0.0064, -0.0821], Current Cost = 21000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.6087, -0.0334]. Recommendation = [0.0, 0.0064, -0.0821], Current Cost = 22000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.9129, 1.3618]. Recommendation = [0.0, 0.3310, 0.1103], Current Cost = 23000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, -0.2789, -0.2714]. Recommendation = [0.0, 0.3310, 0.1103], Current Cost = 24000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, -0.3608, 0.2449]. Recommendation = [0.0, 0.0064, -0.0821], Current Cost = 25000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, -0.4062, -0.0378]. Recommendation = [0.0, 0.3310, 0.1103], Current Cost = 26000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, -0.0592, 0.5676]. Recommendation = [0.0, 0.3310, 0.1103], Current Cost = 27000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, -0.1862, 0.3693]. Recommendation = [0.0, 0.3310, 0.1103], Current Cost = 28000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.2683, -0.3314]. Recommendation = [0.0, 0.3310, 0.1103], Current Cost = 29000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.2837, 0.7642]. Recommendation = [0.0, 1.0613, 1.1187], Current Cost = 30000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 1.1603, 1.4191]. Recommendation = [0.0, 1.0613, 1.1187], Current Cost = 31000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 1.1662, 1.2884]. Recommendation = [0.0, 1.0613, 1.1187], Current Cost = 32000.00, Rho = -1.230
(iter 17) [0.0, 1.0613, 1.1187] = 456.2904, sampling [0.0, 0.9823, 0.9669]. Recommendation = [0.0, 1.0613, 1.1187], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.1071, 0.2278]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.5535, -0.3092]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.8611, -0.0114]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.0037, 1.7221]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.3087, 1.4469]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.4461, 0.5719]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.6339, 0.1934]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.5213, 0.3960]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.6030, -0.0732]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.2219, 1.0013]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 43000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.3768, 0.0585]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 44000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.3111, 0.4402]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 45000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.8152, 1.1946]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 46000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.3310, 0.1103]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 47000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.1383, -0.1367]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 48000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.7006, 0.3661]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 49000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.7458, 0.5505]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 50000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.6956, 0.3489]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 51000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.3738, -0.1816]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 52000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.7533, 0.8924]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 53000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.7156, 0.7184]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 54000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.9517, 0.6599]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 55000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.9653, 0.3533]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 56000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.5775, 0.5630]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 57000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.6706, 0.8260]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 58000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.9588, 0.5184]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 59000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.1451, 0.9174]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 60000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.4665, 0.8609]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 61000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.5213, 1.6253]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 62000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.4507, 0.6074]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 63000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.5090, 0.0075]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 64000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.0133, 1.2263]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 65000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.1862, -0.1574]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 66000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.3512, 0.2938]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 67000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.3642, 1.2845]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 68000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.6761, 0.5260]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 69000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.0571, 0.9491]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 70000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.9310, 0.8912]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 71000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.8248, 1.1906]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 72000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.2071, 0.6556]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 73000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.2602, 1.6786]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 74000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.0784, 1.5728]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 75000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.0953, -0.5397]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 76000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.9148, 1.0218]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 77000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.4696, 0.6216]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 78000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.7903, 0.2165]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 79000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.8998, 0.7213]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 80000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.3485, -0.1687]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 81000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.0675, 0.4628]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 82000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.0064, -0.0821]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 83000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.2334, 1.1675]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 84000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.0476, 1.4148]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 85000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.6156, 1.5471]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 86000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.4024, 1.4298]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 87000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.5561, 1.0699]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 88000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.3697, 1.5922]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 89000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.5779, 0.3041]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 90000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.9576, 1.3117]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 91000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.2216, 1.6410]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 92000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.1650, 1.5119]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 93000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.4568, -0.3760]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 94000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.8650, 0.0391]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 95000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -1.0404, 1.6394]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 96000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.2628, 0.6334]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 97000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, -0.8937, 0.4663]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 98000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 0.4416, 0.3919]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 99000.00, Rho = -1.230
(iter 33) [0.0, 0.9823, 0.9669] = 456.2993, sampling [0.0, 1.0453, 1.3883]. Recommendation = [0.0, 0.9823, 0.9669], Current Cost = 100000.00, Rho = -1.230
