(iter 5) [0.0, 0.5041, -0.2978] = 425.5887, sampling [0.0, 0.0313, 0.1057]. Recommendation = [0.0, 0.5041, -0.2978], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0313, 0.1057] = 454.2648, sampling [0.0, 0.2044, -0.3696]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 31000.00, Rho = -1.230
(iter 5) [0.0, 0.0313, 0.1057] = 454.2648, sampling [0.0, -0.8679, 0.6778]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 32000.00, Rho = -1.230
(iter 5) [0.0, 0.0313, 0.1057] = 454.2648, sampling [0.0, 0.0734, 0.6038]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 33000.00, Rho = -1.230
(iter 5) [0.0, 0.0313, 0.1057] = 454.2648, sampling [0.0, 0.1677, 0.0044]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 34000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.0347, 0.3420]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 35000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.1336, -0.2414]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 36000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -1.5453, 1.9991]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 37000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -1.3787, 1.7199]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 38000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -1.2546, 1.9910]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 39000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.4423, -0.0976]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 40000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -1.2786, 1.3579]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 41000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.9323, 0.0619]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 42000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.4707, 0.1511]. Recommendation = [0.0, 0.1852, -0.1337], Current Cost = 43000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.4082, 0.5381]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 44000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.3453, 0.3343]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 45000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.3273, 0.9138]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 46000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.9850, 1.3182]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 47000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.3918, 0.9972]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 48000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.8600, 0.3314]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 49000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -1.0346, 0.9198]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 50000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.7303, 0.6462]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 51000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.1958, 0.2585]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 52000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.3173, -0.5323]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 53000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -1.2611, 1.5523]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 54000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.9380, 1.6401]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 55000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.1852, -0.1337]. Recommendation = [0.0, 0.2339, -0.0823], Current Cost = 56000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, -0.5426, 0.1701]. Recommendation = [0.0, 0.1059, 0.0853], Current Cost = 57000.00, Rho = -1.230
(iter 34) [0.0, 0.1677, 0.0044] = 455.5509, sampling [0.0, 0.5866, 0.3588]. Recommendation = [0.0, 0.1059, 0.0853], Current Cost = 58000.00, Rho = -1.230
(iter 58) [0.0, 0.5866, 0.3588] = 456.1075, sampling [0.0, 0.7546, 0.7535]. Recommendation = [0.0, 0.5866, 0.3588], Current Cost = 59000.00, Rho = -1.230
(iter 58) [0.0, 0.5866, 0.3588] = 456.1075, sampling [0.0, 0.4877, 0.7316]. Recommendation = [0.0, 0.5866, 0.3588], Current Cost = 60000.00, Rho = -1.230
(iter 58) [0.0, 0.5866, 0.3588] = 456.1075, sampling [0.0, 0.6259, 1.1376]. Recommendation = [0.0, 0.5866, 0.3588], Current Cost = 61000.00, Rho = -1.230
(iter 58) [0.0, 0.5866, 0.3588] = 456.1075, sampling [0.0, 0.6874, 0.5795]. Recommendation = [0.0, 0.5866, 0.3588], Current Cost = 62000.00, Rho = -1.230
(iter 58) [0.0, 0.5866, 0.3588] = 456.1075, sampling [0.0, 1.0882, 1.3692]. Recommendation = [0.0, 0.5634, 0.4556], Current Cost = 63000.00, Rho = -1.230
(iter 58) [0.0, 0.5866, 0.3588] = 456.1075, sampling [0.0, 0.9842, 1.0112]. Recommendation = [0.0, 0.5634, 0.4556], Current Cost = 64000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.8769, 1.6713]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 65000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.5031, 1.7137]. Recommendation = [0.0, 0.9458, 1.0248], Current Cost = 66000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.3742, 1.2020]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 67000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.3339, 1.9757]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 68000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.2056, 1.7444]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 69000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.9555, 1.9950]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 70000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.1840, 1.5590]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 71000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.0476, 1.9643]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 72000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.7414, 0.9497]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 73000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.1391, 1.1085]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 74000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.0147, 0.7044]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 75000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.4452, 1.4116]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 76000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.8327, 0.4480]. Recommendation = [0.0, 0.9842, 1.0112], Current Cost = 77000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.2030, 0.9449]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 78000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.3363, 1.6866]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 79000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.6622, 0.0579]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 80000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.4778, -0.1405]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 81000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.8997, 1.4652]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 82000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.9174, 0.7677]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 83000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.2240, 1.3314]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 84000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 0.6771, 0.2101]. Recommendation = [0.0, 0.7357, 0.5571], Current Cost = 85000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.1666, 1.2601]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 86000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, -0.5983, -0.4189]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 87000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, -1.1939, 1.8355]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 88000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, -1.0373, 0.7639]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 89000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, -0.6995, 0.4294]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 90000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, -0.3125, 0.2860]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 91000.00, Rho = -1.230
(iter 64) [0.0, 0.9842, 1.0112] = 456.1193, sampling [0.0, 1.3485, 1.8292]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 92000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, 0.0122, -0.0036]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 93000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, -0.7970, 0.8494]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 94000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, -1.2017, 1.1026]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 95000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, 0.5678, 0.5555]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 96000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, 0.1802, -0.6904]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 97000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, -0.1531, -0.7914]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 98000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, 0.9381, 0.9203]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 99000.00, Rho = -1.230
(iter 92) [0.0, 1.3485, 1.8292] = 456.1668, sampling [0.0, -1.6747, 1.8067]. Recommendation = [0.0, 0.5705, 0.2506], Current Cost = 100000.00, Rho = -1.230
