(iter 5) [0.0, -0.3662, 0.1898] = 454.1239, sampling [0.0, 0.2566, 0.0495]. Recommendation = [0.0, -0.3662, 0.1898], Current Cost = 5000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.1579, 0.1224]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 63000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 0.3026, -0.3141]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 64000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.1630, 0.4787]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 65000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.4877, 1.5892]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 66000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.5525, 1.9989]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 67000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -1.1120, 1.2437]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 68000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.7255, 0.3867]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 69000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.3240, 1.9701]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 70000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -1.2089, 1.5602]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 71000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 0.5892, 1.0883]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 72000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -1.4942, 1.9202]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 73000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 0.5540, 0.6920]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 74000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -1.5978, 0.9499]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 75000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.8578, 0.7415]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 76000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.2625, 1.4127]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 77000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 0.6975, 0.2874]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 78000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 0.2370, 0.9020]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 79000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 0.9390, 1.2755]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 80000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.9157, 1.0477]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 81000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.2915, -0.0617]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 82000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.2218, 0.5247]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 83000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.6585, -0.0065]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 84000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.9320, 0.2012]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 85000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.0496, 1.7760]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 86000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, -0.0401, -0.3280]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 87000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.9960, 1.9065]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 88000.00, Rho = -1.230
(iter 16) [0.0, 0.7969, 0.6290] = 456.2551, sampling [0.0, 1.0857, 1.1622]. Recommendation = [0.0, 0.7969, 0.6290], Current Cost = 89000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 0.1483, -0.2009]. Recommendation = [0.0, 1.0175, 1.0950], Current Cost = 90000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, -0.6508, 0.6133]. Recommendation = [0.0, 1.0175, 1.0950], Current Cost = 91000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, -0.3547, 0.8768]. Recommendation = [0.0, 1.0175, 1.0950], Current Cost = 92000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 0.3565, 0.3043]. Recommendation = [0.0, 1.0175, 1.0950], Current Cost = 93000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 0.1336, 0.2763]. Recommendation = [0.0, 1.0175, 1.0950], Current Cost = 94000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 1.0243, 0.8339]. Recommendation = [0.0, 1.0175, 1.0950], Current Cost = 95000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 0.5719, 0.3469]. Recommendation = [0.0, 1.0009, 1.0352], Current Cost = 96000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, -1.3816, 1.5775]. Recommendation = [0.0, 1.0009, 1.0352], Current Cost = 97000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 0.3605, 0.5543]. Recommendation = [0.0, 1.0009, 1.0352], Current Cost = 98000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, 1.0360, -1.5158]. Recommendation = [0.0, 1.0009, 1.0352], Current Cost = 99000.00, Rho = -1.230
(iter 89) [0.0, 1.0857, 1.1622] = 456.2656, sampling [0.0, -1.0042, 1.4759]. Recommendation = [0.0, 1.0009, 1.0352], Current Cost = 100000.00, Rho = -1.230
