(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.0800, -0.2010]. Recommendation = [0.0, -0.2795, -0.9685], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.2808, -0.2151]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.5411, 0.1700]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.3316, 0.3213]. Recommendation = [0.0, 0.4710, 0.1613], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1460, -0.1022]. Recommendation = [0.0, 0.4710, 0.1613], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0508, 0.4562]. Recommendation = [0.0, 0.4710, 0.1613], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6364, 0.4300]. Recommendation = [0.0, 0.4710, 0.1613], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6145, 0.6423]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.3618, 0.6520]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.5506, 0.3884]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0129, -0.2631]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.5260, -0.0245]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.0927, 0.0023]. Recommendation = [0.0, 0.4710, 0.1613], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7616, 0.2537]. Recommendation = [0.0, 0.4710, 0.1613], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6208, 0.2199]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4632, -0.0216]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4813, 0.2988]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.3379, 0.5999]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.4710, 0.1613]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7492, 0.4952]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0855, -0.0407]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0733, -0.5164]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.1419, 0.2117]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.3710, -0.1468]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4799, 0.1898]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.3755, 0.4131]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.3654, 0.4105]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1744, -0.3011]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6537, 0.3634]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0590, 0.9129]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.0761, 0.3131]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.4653, 0.2890]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.2877, 0.1126]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1969, -0.0330]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6182, 0.0726]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.3688, -0.3744]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7726, 0.6594]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.8529, 0.4029]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6836, 0.8716]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.3425, -0.0588]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6611, 0.7365]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4753, -0.1616]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5689, 0.4747]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7513, 0.2435]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5642, 0.0994]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.6055, 0.3555]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9028, 0.7715]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9918, 0.5448]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.5319, -0.2861]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.8103, 0.8277]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0636, -0.1091]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7840, 0.5611]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.6631, 0.5959]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7371, 0.4684]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1354, -0.1798]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.3981, 0.9100]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6873, 0.4507]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7066, 0.8375]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4898, 0.6312]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.0111, 0.1432]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.2957, -0.5593]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.2616, -0.2819]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5086, 0.8636]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.4970, 0.3780]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1034, -0.1382]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.2359, -0.4010]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7249, 0.0318]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.8485, 0.7129]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -1.0006, 0.5095]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.1611, 0.5154]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.2309, -0.1959]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6797, 0.1268]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1118, -0.2999]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5256, 0.3695]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7665, 0.7033]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.6702, -0.0600]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.8233, 0.3374]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.1657, -0.6606]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.8058, 1.0205]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9414, 0.8666]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9684, 0.7663]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.0591, 0.3823]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4486, 0.4324]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.2705, -0.4305]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1696, -0.1213]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9144, 0.3020]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1391, -0.2338]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.5667, 1.2025]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5949, -0.0024]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.8882, 0.9037]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.9503, 0.7631]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.7926, 1.0581]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5041, 1.2512]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.5634, 0.8235]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.4585, 0.5386]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.0721, 0.6847]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.1412, -0.6274]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.0469, 0.8045]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7547, 0.1864]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.3294, 0.5013]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7370, 0.9467]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5840, -0.2062]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -1.0368, 0.9315]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -1.0724, 0.7230]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.8072, 0.6275]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.9645, 0.2020]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.0666, 0.2810]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.2138, -0.3047]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.9059, 0.9948]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.3165, 0.7418]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.5151, -0.0055]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, -0.3605, -0.5699]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9264, 1.2177]. Recommendation = [0.0, 0.0927, 0.0023], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7865, 1.1696]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.1251, 1.1799]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.0786, 1.2806]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.8348, 1.5958]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9951, 1.3345]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9822, 1.2277]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.7804, 0.8479]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.1435, 1.3361]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.2016, 1.4494]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.3208, 1.2770]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.2365, 0.9672]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.3088, 1.5529]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.1218, 1.6264]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.3271, 1.4471]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.3422, 1.8536]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.2890, 1.6537]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.1932, 1.7667]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 1.4407, 1.5784]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.2795, -0.9685] = 345.1217, sampling [1.0, 0.9582, 1.9796]. Recommendation = [0.0, 0.2877, 0.1126], Current Cost = 5150.00, Rho = 1.000
