(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.1713, -0.1971]. Recommendation = [0.0, 0.0460, -0.7263], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.8430, 0.7824]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.9470, 0.6252]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.8494, 0.5821]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.9110, 0.4581]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.9492, 0.7676]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.8451, 0.9478]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.7338, 0.9614]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.9796, 0.8327]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.4639, 0.9237]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.3057, 0.4686]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.0266, -0.3729]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.5687, -0.0281]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 0.5180, -0.1130]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.2011, 1.3469]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1181, 1.4076]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1689, 1.4458]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 0.9543, 1.5877]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.2046, 1.3712]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1492, 1.4820]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 0.7599, 1.1140]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.9163, 0.9974]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.1746, -0.3685]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 0.4627, 0.5448]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.0989, -0.4713]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -1.0539, 1.0167]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -1.0476, 0.8436]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -1.0077, 1.1304]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.8056, 1.0513]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.9759, 0.6687]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.3775, -0.3628]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1376, 1.5634]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.2516, 1.5452]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.2917, 1.3743]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1604, 1.5028]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.2805, 1.5416]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1942, 1.7244]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.3653, 1.5975]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1006, 1.7316]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.7168, 0.1106]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.4328, 1.7499]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.1653, 1.9052]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.4272, 1.8732]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.4943, 1.9859]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.5684, 1.8970]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, 1.4538, 1.6147]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.0460, -0.7263] = 402.3341, sampling [1.0, -0.7911, 1.1762]. Recommendation = [0.0, 0.6539, 0.4301], Current Cost = 5150.00, Rho = 1.000
