(iter 5) [0.0, -0.1768, -0.4166] = 434.8603, sampling [0.0, -0.4305, -0.1874]. Recommendation = [0.0, -0.1768, -0.4166], Current Cost = 5000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.5791, 0.4353]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 59000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.3839, 0.6839]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 60000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.5800, 0.5951]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 61000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, -0.5604, 0.8538]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 62000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, -0.3657, 0.1296]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 63000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, -0.0833, -0.2186]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 64000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.7046, 0.3220]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 65000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.7492, 0.6688]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 66000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.6330, 0.7824]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 67000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.8406, 0.5538]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 68000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.7283, 0.7403]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 69000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.2651, 0.9516]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 70000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.8753, 0.4954]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 71000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.9533, 0.7497]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 72000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.8195, 0.9255]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 73000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.0015, 0.8808]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 74000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.0326, 0.7212]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 75000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.7685, 1.0022]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 76000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.1073, 0.9432]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 77000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.8279, 1.2194]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 78000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.9470, 0.5186]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 79000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, -0.3258, 0.5155]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 80000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.0976, 0.9027]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 81000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.3343, -0.1516]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 82000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 0.5063, -0.0569]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 83000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.2565, 1.0937]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 84000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.0236, 1.2826]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 85000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.1889, 1.2902]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 86000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.0472, 1.4155]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 87000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.2786, 1.4207]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 88000.00, Rho = -1.230
(iter 58) [0.0, 0.5410, 0.2430] = 455.8421, sampling [0.0, 1.2103, 1.4945]. Recommendation = [0.0, 0.5410, 0.2430], Current Cost = 89000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.1399, 1.5321]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 90000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 0.9060, 1.5527]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 91000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.3773, 1.2597]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 92000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.2911, 1.5885]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 93000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.2324, 1.5738]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 94000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.4004, 1.6331]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 95000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.1500, 1.8122]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 96000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.3605, 1.6986]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 97000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.0894, 1.6761]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 98000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.4344, 1.7550]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 99000.00, Rho = -1.230
(iter 89) [0.0, 1.2103, 1.4945] = 456.1683, sampling [0.0, 1.3091, 1.8830]. Recommendation = [0.0, 1.2103, 1.4945], Current Cost = 100000.00, Rho = -1.230
