(iter 5) [0.0, -0.0438, -0.1726] = 452.1664, sampling [0.0, -0.1935, 0.5089]. Recommendation = [0.0, -0.0438, -0.1726], Current Cost = 5000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.1626, 0.4011]. Recommendation = [0.0, 0.3006, 0.1152], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.1085, 0.1220]. Recommendation = [0.0, 0.2488, -0.0070], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.0718, -0.5339]. Recommendation = [0.0, 0.3006, 0.1152], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.7505, 1.1152]. Recommendation = [0.0, 0.2488, -0.0070], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.2197, -0.0510]. Recommendation = [0.0, 0.2488, -0.0070], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.5485, 1.6437]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.2608, 1.5525]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 43000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.4014, 0.6533]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 44000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.0975, 0.9138]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 45000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.8837, 1.0925]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 46000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.6204, -0.1447]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 47000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.0022, 1.6542]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 48000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.1485, 0.1186]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 49000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.3766, 0.9089]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 50000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.6468, 0.8066]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 51000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.1966, 1.9936]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 52000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.9671, 0.6763]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 53000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.4221, -0.6552]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 54000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.5675, -0.0890]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 55000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.9961, 1.6980]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 56000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.3730, 1.8095]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 57000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.3238, 1.0467]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 58000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.2406, 0.2583]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 59000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.2167, -0.0875]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 60000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.2342, -0.4147]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 61000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.2865, 1.1815]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 62000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.2286, -0.7326]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 63000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.1691, -0.3778]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 64000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.4673, 0.5076]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 65000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.7360, 0.3792]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 66000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.6743, 1.9831]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 67000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.3461, 1.3031]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 68000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.4051, 1.0617]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 69000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.1383, -0.9500]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 70000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.0191, 0.6674]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 71000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.8832, 0.3350]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 72000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.3006, 0.1152]. Recommendation = [0.0, 0.4330, 0.1668], Current Cost = 73000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.0413, 0.6944]. Recommendation = [0.0, 0.7888, 0.5385], Current Cost = 74000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.6853, 1.4889]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 75000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.1598, 1.7017]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 76000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.7887, 0.4241]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 77000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.1104, 0.8434]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 78000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.9465, 1.0976]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 79000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.4429, 1.6852]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 80000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -0.5831, 0.6563]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 81000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 0.8774, 1.3434]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 82000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, -1.1773, 1.3802]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 83000.00, Rho = -1.230
(iter 33) [0.0, 1.2587, 1.5346] = 455.9848, sampling [0.0, 1.1690, 1.3546]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 84000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, -0.4785, 0.2083]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 85000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.9782, 0.2395]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 86000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, -0.4725, -0.5572]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 87000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.5121, -0.3551]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 88000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.2449, 1.4045]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 89000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.7958, 0.6247]. Recommendation = [0.0, 0.7958, 0.6247], Current Cost = 90000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.0007, 0.4106]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 91000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.5775, -1.4354]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 92000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, -1.1682, 1.7704]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 93000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 1.5317, 1.9501]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 94000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 1.3934, 1.4158]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 95000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 1.0604, 1.0707]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 96000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.7164, 1.0280]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 97000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.2239, 0.6070]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 98000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, 0.7212, 0.2297]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 99000.00, Rho = -1.230
(iter 84) [0.0, 1.1690, 1.3546] = 456.2575, sampling [0.0, -0.9089, -0.0774]. Recommendation = [0.0, 0.9635, 0.8713], Current Cost = 100000.00, Rho = -1.230
