(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.1183, -0.1118]. Recommendation = [0.0, -0.2568, -0.1191], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.0255, 1.0184]. Recommendation = [0.0, 0.8895, 0.7658], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.8567, 1.1440]. Recommendation = [0.0, 0.8895, 0.7658], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.7250, 1.1732]. Recommendation = [0.0, 0.8895, 0.7658], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.8831, -0.1997]. Recommendation = [0.0, 0.8895, 0.7658], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.0396, 1.0874]. Recommendation = [0.0, 0.8895, 0.7658], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1009, 0.8798]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1877, 0.6929]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.0528, 1.2041]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1489, 1.0893]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.0690, 1.1184]. Recommendation = [0.0, 1.0690, 1.1184], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1703, 1.0062]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.9736, 1.3780]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.0134, 1.2872]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.6473, 1.4507]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1367, 1.2302]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.0794, 1.3264]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.4642, 0.7514]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.3384, 0.4335]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.8315, 0.1260]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.7333, 0.8635]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.5137, -0.3381]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.4906, -0.3811]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.6439, 0.7124]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.9008, 0.2949]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.8852, 0.8280]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.8282, 0.9402]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.6281, 1.1216]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.6039, 0.9451]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -1.0348, 0.6525]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.0157, 1.3620]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.1131, 0.4308]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.2144, -0.6429]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.2290, -0.2430]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1280, 1.2591]. Recommendation = [0.0, 1.0396, 1.0874], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.0019, 0.4475]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.3236, -0.0717]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.3532, 0.5462]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.5436, 0.7164]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1317, 1.4251]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 0.9291, 1.5802]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.1337, 1.4833]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, 1.2199, 1.1065]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.2568, -0.1191] = 451.2961, sampling [1.0, -0.7656, 1.0705]. Recommendation = [0.0, 1.1280, 1.2591], Current Cost = 5150.00, Rho = 1.000
