(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1656, -0.9408]. Recommendation = [0.0, 0.6097, 1.6870], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.5179, 0.3434]. Recommendation = [0.0, 0.5179, 0.3434], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.4076, -0.0141]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.1793, -0.1526]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0713, 0.1042]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1295, -0.2451]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0784, -0.3746]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0967, 0.2412]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.0031, 0.2100]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6825, -0.0098]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0416, 0.4115]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1525, -0.1475]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2411, 0.0269]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1115, 0.1477]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2685, -0.1153]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2473, -0.3366]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.0705, 0.3298]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.5455, 0.7053]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7077, 0.5269]. Recommendation = [0.0, 0.4351, 0.1582], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7859, 0.4497]. Recommendation = [0.0, 0.7077, 0.5269], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8217, 0.1727]. Recommendation = [0.0, 0.7077, 0.5269], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6477, 0.1296]. Recommendation = [0.0, 0.7077, 0.5269], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6705, 0.6966]. Recommendation = [0.0, 0.7077, 0.5269], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.4880, 0.8921]. Recommendation = [0.0, 0.6618, 0.5350], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7546, 0.6045]. Recommendation = [0.0, 0.6618, 0.5350], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6618, 0.5350]. Recommendation = [0.0, 0.6618, 0.5350], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.0066, 0.1205]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6841, 0.2396]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.5515, -0.5007]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6053, 0.5709]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8542, 0.3654]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0815, -0.1925]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1469, -0.4420]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8184, 0.5952]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7363, 0.6903]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7583, 0.8218]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7125, 0.9252]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.0950, 0.5568]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9204, 0.5732]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9163, 0.7257]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2337, 0.3816]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.3459, 0.1371]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.3213, -0.0667]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1420, 0.5418]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2987, 0.3364]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.2962, -0.2598]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.1973, 1.0474]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1497, 0.4468]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.0199, 0.2489]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8921, 0.4128]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.4137, -0.2497]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.3820, -0.0883]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.3112, -0.4863]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8465, -0.0613]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.4324, 0.3018]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.4983, 0.0875]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.4774, -0.0405]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2857, 0.4235]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9433, 0.6116]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0134, 0.6938]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6937, 1.0425]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.4986, 0.6699]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7631, 0.9086]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9012, 0.2937]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.4930, 0.4404]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.5677, 0.2349]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.5685, 0.3631]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2384, 0.7643]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.3786, -0.3808]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.0421, -0.3932]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9323, 0.9632]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 1.0067, 0.8168]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 1.0007, 0.8881]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8961, 1.0517]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 1.0000, 0.5163]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9825, 0.6294]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.0046, 0.4666]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.3708, 0.7971]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.1887, -0.3890]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9079, 1.1255]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.7298, 1.2656]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.9845, 1.0838]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.5868, 0.5784]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.6241, 0.4898]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.4404, 0.8047]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.6020, 0.3725]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.6154, 0.7032]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.5283, -0.0954]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.6864, 0.2678]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.6390, 0.0408]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.7216, 0.6167]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.7925, 0.4714]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.7758, 0.6269]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.5810, 0.8794]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.3348, 1.1350]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.5053, 1.1169]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6350, 0.1937]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.2211, -0.3092]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.3781, -0.7006]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.8353, 0.3912]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.6510, 0.6853]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.8037, 0.5019]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, 0.2062, -0.0861]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.8453, 0.8102]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.7832, 0.9004]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.6338, 1.0367]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.8380, 0.3530]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.8928, 0.9232]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.9482, 0.8145]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.8349, 1.0739]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.9769, 0.9474]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.9689, 1.0670]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.9041, 1.1523]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -0.8104, 1.2948]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -1.0138, 1.1654]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -1.0111, 1.0780]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.6097, 1.6870] = 283.1521, sampling [1.0, -1.1173, 0.9893]. Recommendation = [0.0, 0.7546, 0.6045], Current Cost = 5150.00, Rho = 1.000
