(iter 5) [0.0, 0.2753, -0.7088] = 394.2163, sampling [0.0, 0.1373, -0.4280]. Recommendation = [0.0, 0.2753, -0.7088], Current Cost = 5000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, -1.3519, 1.5646]. Recommendation = [0.0, 0.2616, 0.0976], Current Cost = 67000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.2774, 0.9413]. Recommendation = [0.0, 0.2616, 0.0976], Current Cost = 68000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.4478, 0.1320]. Recommendation = [0.0, 0.2616, 0.0976], Current Cost = 69000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.4360, 0.4337]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 70000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.3686, 0.6248]. Recommendation = [0.0, 0.3568, 0.1752], Current Cost = 71000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.3568, 0.1752]. Recommendation = [0.0, 0.3568, 0.1752], Current Cost = 72000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.4720, 0.3075]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 73000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.5296, -0.1484]. Recommendation = [0.0, 0.3191, 0.2086], Current Cost = 74000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.3911, -0.2463]. Recommendation = [0.0, 0.2959, 0.0552], Current Cost = 75000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.5320, 0.0422]. Recommendation = [0.0, 0.2959, 0.0552], Current Cost = 76000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, -0.4428, 0.2747]. Recommendation = [0.0, 0.2959, 0.0552], Current Cost = 77000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, -0.8262, 1.1620]. Recommendation = [0.0, 0.2959, 0.0552], Current Cost = 78000.00, Rho = -1.230
(iter 31) [0.0, 0.2616, 0.0976] = 455.6696, sampling [0.0, 0.2959, 0.0552]. Recommendation = [0.0, 0.2959, 0.0552], Current Cost = 79000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.4274, 0.7337]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 80000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.9728, 0.1266]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 81000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.8569, 0.5279]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 82000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.0138, 0.8639]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 83000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.1757, 0.0787]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 84000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.0607, 0.5066]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 85000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.5587, 0.2407]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 86000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.5552, 0.5558]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 87000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.4908, 0.7281]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 88000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.4397, 0.5445]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 89000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -1.1387, 1.6526]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 90000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.0193, -0.5958]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 91000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.6468, -0.3180]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 92000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, -0.2417, -0.3782]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 93000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.2806, -0.5408]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 94000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.0744, 0.4056]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 95000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.6071, 0.9939]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 96000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.7072, 0.7082]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 97000.00, Rho = -1.230
(iter 79) [0.0, 0.2959, 0.0552] = 455.6999, sampling [0.0, 0.6783, 0.5095]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 98000.00, Rho = -1.230
(iter 98) [0.0, 0.6783, 0.5095] = 455.9521, sampling [0.0, 0.5913, 0.7023]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 99000.00, Rho = -1.230
(iter 98) [0.0, 0.6783, 0.5095] = 455.9521, sampling [0.0, 0.7299, 0.8452]. Recommendation = [0.0, 0.3282, 0.1129], Current Cost = 100000.00, Rho = -1.230
