(iter 5) [0.0, -0.1392, -0.6833] = 405.6253, sampling [0.0, -0.2416, 0.8951]. Recommendation = [0.0, -0.1392, -0.6833], Current Cost = 5000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, -0.8828, 1.4859]. Recommendation = [0.0, -0.1227, -0.0061], Current Cost = 39000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, 0.0446, 0.7304]. Recommendation = [0.0, -0.1227, -0.0061], Current Cost = 40000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, 0.1729, 1.8244]. Recommendation = [0.0, -0.1227, -0.0061], Current Cost = 41000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, 0.7644, 1.2749]. Recommendation = [0.0, -0.1227, -0.0061], Current Cost = 42000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, -0.2371, -0.1191]. Recommendation = [0.0, -0.1227, -0.0061], Current Cost = 43000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, 0.3355, 0.3483]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 44000.00, Rho = -1.230
(iter 22) [0.0, 0.4696, 0.1823] = 455.8725, sampling [0.0, 1.0718, 1.1345]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 45000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.2445, 1.7306]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 46000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.3596, 1.4238]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 47000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.1134, 1.9744]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 48000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.6791, 0.4070]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 49000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.5187, 0.2631]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 50000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.8792, 0.0535]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 51000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.1785, -0.4002]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 52000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.8890, 1.2183]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 53000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.2536, 1.5173]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 54000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.8395, 0.2255]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 55000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.0166, 1.5866]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 56000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.4066, 1.9394]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 57000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.4997, 1.6724]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 58000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.0752, 1.9308]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 59000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.8994, 0.6352]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 60000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.4532, 0.6553]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 61000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.3502, -0.1404]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 62000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.4000, 0.0157]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 63000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.1061, -0.4087]. Recommendation = [0.0, 0.1039, -0.0690], Current Cost = 64000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.9400, 0.8566]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 65000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.9872, 1.3005]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 66000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.1004, 0.4210]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 67000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.0238, -0.0381]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 68000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.9027, 0.5343]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 69000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.2149, 1.2477]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 70000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.5396, 0.5811]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 71000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.3704, 0.8631]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 72000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.2375, 0.1560]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 73000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.4651, 1.9932]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 74000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.4797, 1.6248]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 75000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.5010, 0.9924]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 76000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.2108, 1.5296]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 77000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.0693, 0.3955]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 78000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.7542, 0.3900]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 79000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.5917, 0.1746]. Recommendation = [0.0, 0.4513, 0.0501], Current Cost = 80000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.8474, 0.9613]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 81000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.2034, 0.9994]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 82000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.1846, 0.7441]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 83000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.4957, -0.4838]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 84000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.6836, -0.2212]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 85000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.0906, 1.5978]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 86000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.4167, 1.8554]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 87000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.1319, 0.0097]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 88000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.6197, 0.7907]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 89000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.4513, 0.0501]. Recommendation = [0.0, 0.4157, 0.1322], Current Cost = 90000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.2017, -0.1658]. Recommendation = [0.0, 0.0802, -0.1251], Current Cost = 91000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 1.1636, 0.7812]. Recommendation = [0.0, 1.0718, 1.1345], Current Cost = 92000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.9566, 0.4929]. Recommendation = [0.0, 1.0718, 1.1345], Current Cost = 93000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.2802, 0.5290]. Recommendation = [0.0, 0.7711, 0.5453], Current Cost = 94000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.2239, 1.1585]. Recommendation = [0.0, 0.7711, 0.5453], Current Cost = 95000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -1.2841, 1.0416]. Recommendation = [0.0, 0.7711, 0.5453], Current Cost = 96000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.5991, -0.3601]. Recommendation = [0.0, 0.7711, 0.5453], Current Cost = 97000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.1507, -0.7323]. Recommendation = [0.0, 0.7711, 0.5453], Current Cost = 98000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, 0.7711, 0.5453]. Recommendation = [0.0, 0.7711, 0.5453], Current Cost = 99000.00, Rho = -1.230
(iter 45) [0.0, 1.0718, 1.1345] = 456.2743, sampling [0.0, -0.1135, 0.6482]. Recommendation = [0.0, 1.0718, 1.1345], Current Cost = 100000.00, Rho = -1.230
