(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.2583, 0.5160]. Recommendation = [0.0, -0.1069, 0.4486], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.6440, 0.6071]. Recommendation = [0.0, 0.6870, 0.3330], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.4210, 0.2567]. Recommendation = [0.0, 0.6870, 0.3330], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.1777, 0.0559]. Recommendation = [0.0, 0.4210, 0.2567], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.5217, 0.4204]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.4034, -0.1651]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.0143, 0.4079]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.9004, 0.9048]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.7224, 0.3873]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.3752, 0.2899]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.8748, 0.7012]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.1262, -0.0082]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.4745, 0.4594]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.1697, 1.2305]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.1642, 0.8246]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.0385, -0.1254]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.3421, 0.0718]. Recommendation = [0.0, 0.0839, 0.0679], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.5463, 0.1494]. Recommendation = [0.0, 0.1247, 0.1291], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.0946, 0.1383]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.4793, 0.1827]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.1744, 1.4232]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.3910, 0.4841]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.0607, -0.0297]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.4034, 1.2551]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.1439, -0.3238]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.0230, 1.0407]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.7735, 0.7342]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.5942, 0.7954]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.7688, 0.5842]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.5504, 1.3651]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.2676, -0.0717]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.8630, 1.0882]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.8181, 0.2638]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.0565, 1.3582]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.7920, 0.6527]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.2536, -0.2393]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.5059, 0.6805]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.0480, 0.2958]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.6031, 0.3777]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.4161, 0.6666]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.0379, 0.8619]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.5873, -0.2535]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8063, 0.4881]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.0651, -0.1418]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.0513, 0.0346]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9718, 0.7141]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8396, 0.8733]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8534, 0.6487]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8888, 0.3082]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.6758, 0.1728]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9935, 0.5421]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.1584, -0.1303]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.7313, 0.9166]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9880, 0.9520]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.7830, 1.0122]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.0892, 0.8384]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.4342, 0.1895]. Recommendation = [0.0, 0.4342, 0.1895], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.6964, 0.1115]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.6732, 0.5391]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8571, 0.8009]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.3373, 0.3938]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.2112, 1.2464]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9852, 1.1985]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.1974, 0.9998]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.1050, 1.4522]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.3905, 1.4066]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.1189, 1.3083]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.0767, 1.8279]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.2800, 1.5547]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.2193, 1.4005]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.0707, 1.6153]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9125, 1.0166]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.4565, 1.8226]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.4761, 1.6391]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.2523, 1.6765]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.4334, 1.0092]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.1168, 1.9484]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.3251, 0.1793]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.2097, 0.5059]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.0197, 1.2392]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.1764, 0.2693]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9744, 1.2848]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.3585, 0.3897]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.2590, 1.5046]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.2795, 1.3866]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.5499, -0.0894]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.1849, 1.0963]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.0965, -0.3476]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.3518, -0.2407]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.6208, 0.0509]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.1875, -0.1907]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.7055, 0.6689]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.3723, 0.1226]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.0770, -0.2070]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.0839, 0.0679]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.6865, 0.3383]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.9213, 0.9855]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.0633, 1.2501]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.3474, 1.6258]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.1085, 1.5737]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.4943, 0.2412]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.0523, 0.5601]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.7882, 1.2635]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.2614, -0.3546]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.7718, 1.9551]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.1164, -0.0769]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.3073, 0.3049]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.4392, -0.0950]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.2359, 1.8912]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.0038, 0.2138]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.4224, 1.7501]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.9571, 0.7639]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.4419, 0.5557]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.0262, 1.1034]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.2321, 1.7342]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.6507, 1.9422]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.4093, 1.7447]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.3456, 1.9089]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.1979, 1.9397]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8001, 0.2540]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.4427, -0.3561]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.1302, 0.4297]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.6121, 0.9006]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.3332, 0.6035]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.3754, 1.6515]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.8877, 1.5034]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.2014, 1.5198]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -1.1037, 1.7849]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 0.5845, 0.1717]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.2914, 1.3195]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.9920, 1.4440]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.5930, -0.0156]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, 1.1093, 0.5952]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.6870, 0.3330] = 454.2717, sampling [1.0, -0.1069, 0.4486]. Recommendation = [0.0, 0.6031, 0.3777], Current Cost = 5150.00, Rho = 1.000
