(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.1765, -0.1239]. Recommendation = [0.0, -0.3170, -0.4558], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.1162, -0.6890]. Recommendation = [0.0, -0.1346, 0.0314], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.7422, -0.2964]. Recommendation = [0.0, -0.1346, 0.0314], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.3235, 0.1621]. Recommendation = [0.0, -0.1346, 0.0314], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.3579, -0.0683]. Recommendation = [0.0, -0.1346, 0.0314], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.3520, 0.0569]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.1713, 0.4458]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.1270, -0.3364]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.1224, 0.4795]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.0632, 0.1589]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.4096, -0.1879]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.2248, -0.3910]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.3698, 0.2286]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.1346, 0.0314]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9087, 0.7861]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.7881, 0.8529]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.3973, -0.1957]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.5298, -0.2695]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.4292, 0.6777]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.2989, 0.5197]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9470, 0.1361]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.2239, -0.3987]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.1234, 0.5425]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.8002, 1.0030]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.7251, 0.8689]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9415, 0.9597]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.6959, 0.2447]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.4980, 0.2202]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.4857, -0.0426]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.4366, 0.4727]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.5190, 0.3182]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.3651, 0.7180]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.1144, 0.9452]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.0566, -0.6409]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.0707, 0.9386]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9719, 0.9501]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.1670, 0.7824]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9761, 1.0925]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.8212, 1.1248]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.0839, 1.0300]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9132, 1.1616]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.3572, -0.6860]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.0265, 0.2193]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.7144, 1.1365]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.3437, 0.5767]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.0650, 1.1552]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9865, 1.2345]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9550, 1.1519]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.8654, 1.2834]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.1565, 1.0577]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 1.0925, 0.9735]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.0692, -0.3489]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.4810, 0.5102]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6052, 0.2952]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6386, 0.4813]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.5896, 0.6303]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6715, 0.3743]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.3850, 0.6358]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.5805, 0.7498]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7226, 0.5463]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7318, 0.6398]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6568, 0.7442]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.5945, 1.0340]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.3238, 1.4066]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6679, 0.8295]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7575, 0.7366]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7069, 0.1776]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7415, 0.3661]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6313, 0.2761]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8032, 0.5821]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8319, 0.6662]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7871, 0.9057]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8676, 0.7714]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8613, 0.4879]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.9257, 0.6238]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8975, 0.8516]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.5282, -0.1266]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8277, 0.3558]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6905, 0.9281]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7889, 0.7290]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.0091, 0.7737]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.0291, 0.9349]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7680, 1.0707]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.7947, 0.9907]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.8914, 1.3074]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.0484, 1.0179]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.6234, 1.3151]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.1322, 0.8752]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.0219, 0.6917]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.9070, 0.5309]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.1646, 0.5567]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.7598, 0.2269]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.1647, 0.0096]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, 0.9399, 1.2243]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.2145, 1.3477]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.0058, 1.3876]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.2988, 1.2049]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.1715, 1.5247]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -0.9544, 1.5895]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.2560, 1.5013]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.3760, 1.3929]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.1826, 1.7017]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.3170, -0.4558] = 423.6161, sampling [1.0, -1.3364, 1.6929]. Recommendation = [0.0, 0.4429, 0.1815], Current Cost = 5150.00, Rho = 1.000
