(iter 5) [0.0, 0.4013, -0.0407] = 451.8727, sampling [0.0, 0.7678, 0.7696]. Recommendation = [0.0, 0.4013, -0.0407], Current Cost = 5000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.7874, -0.6982]. Recommendation = [0.0, 0.0481, 0.0605], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.7402, 0.1274]. Recommendation = [0.0, 0.0481, 0.0605], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.9498, 1.2867]. Recommendation = [0.0, 0.0481, 0.0605], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.9538, 1.9948]. Recommendation = [0.0, 0.0481, 0.0605], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.0278, 0.2544]. Recommendation = [0.0, 0.0481, 0.0605], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.3432, 1.0332]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 1.9328, -1.6575]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -1.1909, 0.5810]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 1.2384, 0.9888]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.7614, 0.3464]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.4391, 0.3384]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.6191, 0.9085]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.3975, -0.2577]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.1432, -0.1218]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 1.8309, 1.1164]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.0443, 1.9884]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 32000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.7463, -0.0217]. Recommendation = [0.0, 0.2224, 0.0244], Current Cost = 33000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -0.9402, 0.9036]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 34000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.4445, -0.2880]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 35000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.3228, 0.6962]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 36000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 1.0581, 1.6154]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -1.4002, 1.9253]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -1.1340, 1.5904]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 39000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -1.8726, 1.9294]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 40000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -1.2331, 0.9929]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 41000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, -1.1796, 0.1191]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 42000.00, Rho = -1.230
(iter 8) [0.0, -0.2728, 0.0150] = 454.3260, sampling [0.0, 0.9618, 0.9149]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 43000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.6384, 1.1138]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 44000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.7466, 1.4895]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 45000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.4670, 0.6321]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 46000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -1.9890, 0.5765]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 47000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.0245, 0.5562]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 48000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.2017, 0.1738]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 49000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.3169, 1.9835]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 50000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.6012, 0.6020]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 51000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.6132, -0.1009]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 52000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.5157, 0.1449]. Recommendation = [0.0, 0.4424, 0.1623], Current Cost = 53000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.1262, -0.3140]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 54000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.8631, 0.3580]. Recommendation = [0.0, -0.1563, 0.0329], Current Cost = 55000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -1.1480, 1.3083]. Recommendation = [0.0, -0.1563, 0.0329], Current Cost = 56000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.2766, -0.6902]. Recommendation = [0.0, -0.1563, 0.0329], Current Cost = 57000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.2650, -0.5900]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 58000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -1.0872, 1.8309]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 59000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.1559, 1.2161]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 60000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.2971, 1.7175]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 61000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.0746, 0.4223]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 62000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.9463, 0.7242]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 63000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.0867, 1.0270]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 64000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -1.3669, 1.4324]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 65000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.7165, -0.3352]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 66000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.7274, 1.5659]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 67000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.0111, 0.0797]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 68000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.5547, 0.3715]. Recommendation = [0.0, 0.6700, 0.3752], Current Cost = 69000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.6553, 0.3146]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 70000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.6883, 1.1945]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 71000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.2979, -0.4550]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 72000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.5334, 0.0559]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 73000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.0021, 0.1150]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 74000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.0236, -0.8795]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 75000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.1973, 0.2756]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 76000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.9310, 1.0653]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 77000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.7716, 0.5660]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 78000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.1966, -0.2852]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 79000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.0687, 0.7754]. Recommendation = [0.0, 0.9618, 0.9149], Current Cost = 80000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -1.2638, 1.7894]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 81000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.2102, -0.1550]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 82000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.1488, 0.6764]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 83000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.0262, -0.6278]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 84000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.7663, 0.7763]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 85000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.5615, 1.9653]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 86000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.4733, -0.5011]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 87000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.5303, -0.3705]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 88000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.5970, 1.6525]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 89000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.9390, 0.5526]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 90000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.9901, 1.3870]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 91000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.5076, 0.7384]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 92000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.1023, 1.3420]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 93000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.2205, 0.5520]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 94000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.5973, 1.9774]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 95000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 1.1379, 1.8827]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 96000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.4624, 0.8310]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 97000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.5707, -0.0968]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 98000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, -0.9556, -0.0045]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 99000.00, Rho = -1.230
(iter 43) [0.0, 0.9618, 0.9149] = 456.2881, sampling [0.0, 0.2063, 0.3255]. Recommendation = [0.0, 0.9120, 0.7994], Current Cost = 100000.00, Rho = -1.230
