(iter 5) [0.0, -0.0387, -0.4573] = 434.1686, sampling [0.0, -0.1270, -0.1093]. Recommendation = [0.0, -0.0387, -0.4573], Current Cost = 5000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.6641, 1.2224]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.7811, 0.5274]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -1.3850, 0.9274]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -1.1371, 1.6176]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -1.4043, 1.4869]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.6394, 0.3623]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.5429, 0.6744]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.4626, -0.1302]. Recommendation = [0.0, -0.0004, 0.0030], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.9256, 0.6542]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.8051, 0.1391]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.2811, -0.0684]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -1.0646, 1.0974]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.9329, 1.4309]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -0.1342, 0.4527]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, -1.0503, 0.3945]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, -0.0004, 0.0030] = 455.2982, sampling [0.0, 0.2310, 0.1021]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 32000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.0998, 0.1861]. Recommendation = [0.0, -0.2429, 0.0619], Current Cost = 33000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.1114, -0.0628]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 34000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.6162, 0.0969]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 35000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -1.2836, 1.2508]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 36000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.2101, 0.3746]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 37000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.6802, 0.6216]. Recommendation = [0.0, 0.1051, -0.0168], Current Cost = 38000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.0710, 0.5731]. Recommendation = [0.0, 0.1051, -0.0168], Current Cost = 39000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.0480, 0.3370]. Recommendation = [0.0, 0.1051, -0.0168], Current Cost = 40000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -1.2438, 1.5027]. Recommendation = [0.0, 0.1051, -0.0168], Current Cost = 41000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.2864, -0.1844]. Recommendation = [0.0, 0.1051, -0.0168], Current Cost = 42000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.9196, 0.8782]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 43000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -1.2138, 1.9324]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 44000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.8015, 1.7875]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 45000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -1.3683, 1.6676]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 46000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.5608, 0.2921]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 47000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.5264, 0.9182]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 48000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.3151, -0.0053]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 49000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.3115, 0.0641]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 50000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.1926, 0.2218]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 51000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.2906, 0.2386]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 52000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.6693, 0.4593]. Recommendation = [0.0, 0.2690, -0.0009], Current Cost = 53000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -1.1892, 1.7303]. Recommendation = [0.0, 0.2690, -0.0009], Current Cost = 54000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.2792, -0.4275]. Recommendation = [0.0, 0.2690, -0.0009], Current Cost = 55000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, -0.0172, 1.0049]. Recommendation = [0.0, 0.2690, -0.0009], Current Cost = 56000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.5291, 0.0288]. Recommendation = [0.0, 0.2690, -0.0009], Current Cost = 57000.00, Rho = -1.230
(iter 32) [0.0, 0.2310, 0.1021] = 455.4707, sampling [0.0, 0.5175, 0.2144]. Recommendation = [0.0, 0.1290, 0.0147], Current Cost = 58000.00, Rho = -1.230
(iter 58) [0.0, 0.5175, 0.2144] = 455.7822, sampling [0.0, 0.4168, 0.3573]. Recommendation = [0.0, 0.3268, 0.0829], Current Cost = 59000.00, Rho = -1.230
(iter 58) [0.0, 0.5175, 0.2144] = 455.7822, sampling [0.0, 0.4113, -0.0384]. Recommendation = [0.0, 0.3268, 0.0829], Current Cost = 60000.00, Rho = -1.230
(iter 58) [0.0, 0.5175, 0.2144] = 455.7822, sampling [0.0, 0.3268, 0.0829]. Recommendation = [0.0, 0.3268, 0.0829], Current Cost = 61000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.4282, -0.2856]. Recommendation = [0.0, 0.3268, 0.0829], Current Cost = 62000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.3066, 0.4897]. Recommendation = [0.0, 0.3268, 0.0829], Current Cost = 63000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.2039, -0.3601]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 64000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.1290, 0.0147]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 65000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -1.3781, 1.8543]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 66000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.2286, -0.1453]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 67000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.9765, 0.7995]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 68000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.4067, 0.6161]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 69000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.1652, -0.1694]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 70000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.1650, -0.0461]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 71000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -1.6383, 1.4141]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 72000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -1.2019, 1.1437]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 73000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -1.2555, 1.6492]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 74000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.2646, -0.0643]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 75000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.4325, -0.2641]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 76000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, -0.8102, -0.1638]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 77000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.5218, 0.5337]. Recommendation = [0.0, 0.3723, 0.3174], Current Cost = 78000.00, Rho = -1.230
(iter 61) [0.0, 0.3268, 0.0829] = 455.7899, sampling [0.0, 0.5882, 0.3034]. Recommendation = [0.0, 0.3268, 0.0829], Current Cost = 79000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.4032, 0.8266]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 80000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.2449, 0.6878]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 81000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.5565, 0.4322]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 82000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.6731, 0.1626]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 83000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.6277, -0.1838]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 84000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, -1.1061, 1.0186]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 85000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, -0.8967, 0.5643]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 86000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, -0.4545, 0.3402]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 87000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, -1.1769, 0.5951]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 88000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.6050, 0.0933]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 89000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, -1.2189, 1.3065]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 90000.00, Rho = -1.230
(iter 79) [0.0, 0.5882, 0.3034] = 455.9494, sampling [0.0, 0.7287, 0.4793]. Recommendation = [0.0, 0.5882, 0.3034], Current Cost = 91000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, 0.6394, 0.6126]. Recommendation = [0.0, 0.7287, 0.4793], Current Cost = 92000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, 0.6493, 0.5401]. Recommendation = [0.0, 0.6768, 0.5123], Current Cost = 93000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, 0.5638, 0.7169]. Recommendation = [0.0, 0.6768, 0.5123], Current Cost = 94000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, -1.1459, 1.5237]. Recommendation = [0.0, 0.7287, 0.4793], Current Cost = 95000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, -0.8378, 1.2846]. Recommendation = [0.0, 0.7287, 0.4793], Current Cost = 96000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, -0.5357, 0.2092]. Recommendation = [0.0, 0.7287, 0.4793], Current Cost = 97000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, 0.3116, 0.3655]. Recommendation = [0.0, 0.7287, 0.4793], Current Cost = 98000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, 0.7861, 0.3976]. Recommendation = [0.0, 0.7287, 0.4793], Current Cost = 99000.00, Rho = -1.230
(iter 91) [0.0, 0.7287, 0.4793] = 455.9587, sampling [0.0, 0.7942, 0.0499]. Recommendation = [0.0, 0.5999, 0.2857], Current Cost = 100000.00, Rho = -1.230
