(iter 5) [0.0, -0.2224, -0.1792] = 449.5802, sampling [0.0, -1.0579, -0.5145]. Recommendation = [0.0, -0.2224, -0.1792], Current Cost = 5000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.9955, 1.8650]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.9076, 1.9408]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 22000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.6702, 1.3320]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 23000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.9503, 0.6874]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 24000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.1639, -0.4591]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 25000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.6981, 0.3221]. Recommendation = [0.0, -0.0060, -0.0195], Current Cost = 26000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.3905, 0.9563]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 27000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.0674, 1.0978]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 28000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.4950, 0.5502]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 29000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.0478, 0.0513]. Recommendation = [0.0, 0.0395, 0.0746], Current Cost = 30000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.9404, 1.0028]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 31000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.4949, 0.5415]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 32000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.1729, 1.5656]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 33000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.5326, -0.3063]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 34000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.3634, 1.5462]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 35000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.1272, 1.1810]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 36000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.7549, 1.0410]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 37000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.6212, -0.1525]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 38000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.4323, 0.0177]. Recommendation = [0.0, 0.3634, 0.1739], Current Cost = 39000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.0519, 1.6135]. Recommendation = [0.0, 0.3634, 0.1739], Current Cost = 40000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.1416, -0.4533]. Recommendation = [0.0, 0.3634, 0.1739], Current Cost = 41000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.9848, -1.9489]. Recommendation = [0.0, 0.3634, 0.1739], Current Cost = 42000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.1447, 0.3478]. Recommendation = [0.0, 0.3634, 0.1739], Current Cost = 43000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.1339, 0.7811]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 44000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.1092, -0.1676]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 45000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.3634, 0.1739]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 46000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.4436, 1.6839]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 47000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.1786, -0.8545]. Recommendation = [0.0, 0.1730, 0.0646], Current Cost = 48000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.2505, 0.5219]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 49000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.5615, 1.7060]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 50000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.6702, 0.7325]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 51000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.7223, 0.6885]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 52000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.3973, -0.3552]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 53000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.7799, -0.0004]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 54000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.8981, 1.0914]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 55000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.9968, 1.6598]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 56000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.2813, 1.9259]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 57000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.5179, -0.6170]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 58000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.1370, -1.2018]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 59000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.2757, 1.8222]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 60000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.5901, 0.0566]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 61000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.4174, 1.2819]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 62000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.8375, 0.5765]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 63000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.1288, 1.1011]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 64000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.1539, 0.2938]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 65000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.8454, 0.4798]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 66000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.3225, 0.3704]. Recommendation = [0.0, 0.6479, 0.4757], Current Cost = 67000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.6924, 0.9511]. Recommendation = [0.0, 0.6479, 0.4757], Current Cost = 68000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.1228, 0.8022]. Recommendation = [0.0, 0.6479, 0.4757], Current Cost = 69000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.2632, 1.3612]. Recommendation = [0.0, 0.6479, 0.4757], Current Cost = 70000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.9553, 1.5967]. Recommendation = [0.0, 0.6479, 0.4757], Current Cost = 71000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.8506, 0.1327]. Recommendation = [0.0, 0.6479, 0.4757], Current Cost = 72000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.1502, 0.1766]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 73000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.6402, 1.7364]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 74000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.1337, 0.9192]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 75000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.5739, 0.1881]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 76000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.9052, 1.1376]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 77000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.2183, 1.9878]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 78000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.8435, 1.2706]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 79000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.2113, 0.8325]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 80000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.0514, 1.3588]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 81000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.2911, 0.6248]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 82000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.2467, 0.0060]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 83000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.3372, 1.1745]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 84000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.4333, -0.1569]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 85000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.0805, 0.5634]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 86000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.3436, -0.5785]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 87000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.1830, 1.7332]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 88000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.5429, 0.2400]. Recommendation = [0.0, 0.5429, 0.2400], Current Cost = 89000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.2645, 1.2649]. Recommendation = [0.0, 0.3493, 0.1416], Current Cost = 90000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.0034, -0.2700]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 91000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.6229, -0.1511]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 92000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.6826, 0.4688]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 93000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.2937, -0.4923]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 94000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -0.8586, 0.3249]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 95000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, -1.4570, 1.8798]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 96000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 1.1650, 1.5276]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 97000.00, Rho = -1.230
(iter 19) [0.0, 1.4163, 1.9540] = 455.8584, sampling [0.0, 0.6479, 0.4757]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 98000.00, Rho = -1.230
(iter 98) [0.0, 0.6479, 0.4757] = 455.8638, sampling [0.0, -0.5057, -0.9312]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 99000.00, Rho = -1.230
(iter 98) [0.0, 0.6479, 0.4757] = 455.8638, sampling [0.0, 0.9201, 0.8499]. Recommendation = [0.0, 1.1388, 1.3232], Current Cost = 100000.00, Rho = -1.230
