(iter 5) [0.0, -0.0022, -0.3150] = 445.3751, sampling [0.0, -0.7428, 0.2558]. Recommendation = [0.0, -0.0022, -0.3150], Current Cost = 5000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -1.0976, 1.0277]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.9936, 1.3550]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.1104, 0.5418]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -1.2599, 1.8904]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -1.9729, 1.6377]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.8601, 0.4743]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.6107, 0.0742]. Recommendation = [0.0, -0.2888, -0.1121], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.6281, 0.8339]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 26000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.0228, 0.2459]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 27000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.3380, 0.3298]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 28000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -1.2491, 1.2613]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 29000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.1929, -0.3300]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 30000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.9262, 0.9247]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 31000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.9529, 1.8924]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 32000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.2888, -0.1121]. Recommendation = [0.0, -0.3306, 0.0007], Current Cost = 33000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -1.1089, 0.3129]. Recommendation = [0.0, -0.2209, 0.1472], Current Cost = 34000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.5846, -0.8738]. Recommendation = [0.0, -0.2209, 0.1472], Current Cost = 35000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.6450, 0.5127]. Recommendation = [0.0, -0.2209, 0.1472], Current Cost = 36000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, 0.0885, -0.1028]. Recommendation = [0.0, -0.2209, 0.1472], Current Cost = 37000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.0339, 0.0787]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 38000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, 0.0529, 0.8932]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 39000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.2693, 0.6689]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 40000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -1.3940, 1.7214]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 41000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, -0.4444, 0.1370]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 42000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, 0.2284, 0.4051]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 43000.00, Rho = -1.230
(iter 15) [0.0, -0.1804, -0.0187] = 454.6434, sampling [0.0, 0.1899, 0.0971]. Recommendation = [0.0, -0.0124, -0.1476], Current Cost = 44000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.0851, 0.5822]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 45000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.2169, 1.4670]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 46000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.5986, 1.2838]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 47000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.0278, -0.6023]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 48000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.1473, 0.2722]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 49000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -1.1491, 1.4477]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 50000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -1.6217, -1.1786]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 51000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.2598, -0.6741]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 52000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.7086, -0.1979]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 53000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.0124, -0.1476]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 54000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.1195, 0.3641]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 55000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.8397, 0.1064]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 56000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.7552, 0.6848]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 57000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -1.1452, 0.8211]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 58000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.5803, 0.2313]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 59000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.9608, 1.6094]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 60000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.7990, 0.8973]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 61000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.2432, -0.2390]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 62000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -0.3812, -0.0130]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 63000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.1581, -0.3907]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 64000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, -1.2776, 1.5777]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 65000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.3889, 0.6664]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 66000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.4078, 0.0807]. Recommendation = [0.0, 0.1085, 0.1169], Current Cost = 67000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.3528, 0.3208]. Recommendation = [0.0, 0.1504, 0.0658], Current Cost = 68000.00, Rho = -1.230
(iter 44) [0.0, 0.1899, 0.0971] = 455.2707, sampling [0.0, 0.3040, 0.0207]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 69000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, -0.9451, 1.2397]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 70000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, -0.2493, 0.4507]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 71000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, -1.2193, 1.7757]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 72000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, 0.4981, 0.4795]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 73000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, 0.5023, 0.9470]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 74000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, 0.3028, 0.8299]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 75000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, 0.2201, 0.1773]. Recommendation = [0.0, 0.2201, 0.1773], Current Cost = 76000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, 0.6512, 0.6227]. Recommendation = [0.0, 0.1504, 0.0658], Current Cost = 77000.00, Rho = -1.230
(iter 69) [0.0, 0.3040, 0.0207] = 455.3019, sampling [0.0, 0.5852, 0.3263]. Recommendation = [0.0, 0.1504, 0.0658], Current Cost = 78000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 0.8344, 1.1388]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 79000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 0.9130, 1.6540]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 80000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 0.6843, 1.3956]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 81000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 0.6430, 1.9924]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 82000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 1.1839, 1.3108]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 83000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 0.9557, 0.8645]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 84000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 1.1023, 1.1149]. Recommendation = [0.0, 0.5852, 0.3263], Current Cost = 85000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 1.0069, 1.3286]. Recommendation = [0.0, 1.0295, 1.1852], Current Cost = 86000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 1.5709, 1.7314]. Recommendation = [0.0, 1.0295, 1.1852], Current Cost = 87000.00, Rho = -1.230
(iter 78) [0.0, 0.5852, 0.3263] = 456.1018, sampling [0.0, 1.2580, 1.6140]. Recommendation = [0.0, 1.0295, 1.1852], Current Cost = 88000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.4237, 1.3775]. Recommendation = [0.0, 0.9031, 0.9644], Current Cost = 89000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.2359, 1.9037]. Recommendation = [0.0, 0.9031, 0.9644], Current Cost = 90000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 0.7005, 0.9533]. Recommendation = [0.0, 0.9031, 0.9644], Current Cost = 91000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.8173, 1.9830]. Recommendation = [0.0, 1.0295, 1.1852], Current Cost = 92000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.0952, 1.4375]. Recommendation = [0.0, 1.0295, 1.1852], Current Cost = 93000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 0.8943, 1.0054]. Recommendation = [0.0, 1.2580, 1.6140], Current Cost = 94000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 0.7437, 0.7003]. Recommendation = [0.0, 1.2580, 1.6140], Current Cost = 95000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 0.5957, 0.7618]. Recommendation = [0.0, 1.2580, 1.6140], Current Cost = 96000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.4591, 1.9224]. Recommendation = [0.0, 1.2580, 1.6140], Current Cost = 97000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.2718, 1.7992]. Recommendation = [0.0, 1.2580, 1.6140], Current Cost = 98000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.1764, 0.8842]. Recommendation = [0.0, 1.2580, 1.6140], Current Cost = 99000.00, Rho = -1.230
(iter 88) [0.0, 1.2580, 1.6140] = 456.1348, sampling [0.0, 1.2893, 1.1933]. Recommendation = [0.0, 1.0636, 1.0372], Current Cost = 100000.00, Rho = -1.230
