(iter 5) [0.0, -0.2665, -0.3279] = 438.7827, sampling [0.0, -0.2869, 0.1155]. Recommendation = [0.0, -0.2665, -0.3279], Current Cost = 5000.00, Rho = -1.230
(iter 35) [0.0, 0.0952, 0.0137] = 455.4793, sampling [0.0, 0.2001, 0.4158]. Recommendation = [0.0, -0.2834, 0.0605], Current Cost = 38000.00, Rho = -1.230
(iter 35) [0.0, 0.0952, 0.0137] = 455.4793, sampling [0.0, -0.8043, 0.1413]. Recommendation = [0.0, -0.2834, 0.0605], Current Cost = 39000.00, Rho = -1.230
(iter 35) [0.0, 0.0952, 0.0137] = 455.4793, sampling [0.0, -0.6135, 0.3265]. Recommendation = [0.0, -0.2834, 0.0605], Current Cost = 40000.00, Rho = -1.230
(iter 35) [0.0, 0.0952, 0.0137] = 455.4793, sampling [0.0, 0.4176, 0.1284]. Recommendation = [0.0, -0.2834, 0.0605], Current Cost = 41000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, 0.0879, -0.2045]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 42000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, -0.5046, 1.5335]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 43000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, -0.6574, 0.6223]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 44000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, -1.5223, 0.9723]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 45000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, 0.4967, 0.5026]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 46000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, 0.6780, 0.2647]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 47000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, 0.5532, 0.0054]. Recommendation = [0.0, 0.3657, 0.2308], Current Cost = 48000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, 0.3401, -0.1578]. Recommendation = [0.0, -0.2834, 0.0605], Current Cost = 49000.00, Rho = -1.230
(iter 41) [0.0, 0.4176, 0.1284] = 455.7488, sampling [0.0, 0.2871, 0.0684]. Recommendation = [0.0, 0.2871, 0.0684], Current Cost = 50000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.4464, 0.8262]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 51000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.7431, 0.6259]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 52000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.4121, 0.6042]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 53000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.8755, 0.5176]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 54000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.8024, 0.3032]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 55000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.6179, 0.8527]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 56000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.0702, 0.1639]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 57000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.3343, 0.5460]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 58000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.7609, 0.0583]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 59000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.1989, 0.0921]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 60000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.1989, -0.1419]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 61000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.9855, 0.7985]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 62000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.5948, 0.7463]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 63000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.6558, 0.1708]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 64000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.3133, 1.5977]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 65000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.3550, 1.9010]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 66000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.1952, 1.7983]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 67000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.4169, 1.7544]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 68000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.1857, 1.6304]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 69000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.7082, 1.8127]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 70000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.9912, 1.9766]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 71000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.2083, 1.1454]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 72000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.4021, 0.3647]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 73000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.7909, 0.9010]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 74000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -1.4100, 1.5047]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 75000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.7009, 0.4336]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 76000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.4743, -0.1806]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 77000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.6773, -0.0196]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 78000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.9996, 0.9296]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 79000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.0564, -0.4244]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 80000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.2757, -0.3677]. Recommendation = [0.0, 0.1630, -0.0292], Current Cost = 81000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.5610, -0.1919]. Recommendation = [0.0, 0.2871, 0.0684], Current Cost = 82000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.8636, 0.8461]. Recommendation = [0.0, 0.2871, 0.0684], Current Cost = 83000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.8808, 0.6962]. Recommendation = [0.0, 0.2871, 0.0684], Current Cost = 84000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.7810, 0.7599]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 85000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.6450, 1.0697]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 86000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.7533, 0.8668]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 87000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 1.0065, 0.3451]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 88000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.8598, 1.0380]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 89000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.1340, -0.4047]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 90000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, -0.2352, 0.4092]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 91000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.0961, 0.4184]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 92000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 1.0618, 0.5911]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 93000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 1.0035, 0.8215]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 94000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.9557, 1.0090]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 95000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.7980, 1.0233]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 96000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.4902, -0.1216]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 97000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.3657, 0.2308]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 98000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.8422, 1.2604]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 99000.00, Rho = -1.230
(iter 50) [0.0, 0.2871, 0.0684] = 455.7722, sampling [0.0, 0.3018, -0.2433]. Recommendation = [0.0, 0.8483, 0.7225], Current Cost = 100000.00, Rho = -1.230
