(iter 5) [0.0, -0.3123, -0.0983] = 450.7421, sampling [0.0, 0.3382, 0.2499]. Recommendation = [0.0, -0.3123, -0.0983], Current Cost = 5000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, -0.1389, 0.1199]. Recommendation = [0.0, 0.2000, 0.0725], Current Cost = 22000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.7345, -0.4384]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 23000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, -0.1249, -0.1305]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 24000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.6847, 0.6003]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 25000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.0888, 1.9869]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 26000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.2852, 1.5620]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 27000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.2484, 1.6705]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 28000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.3130, 0.4220]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 29000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.0348, 0.2275]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 30000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.5793, -0.0465]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 31000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.7148, 0.3124]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 32000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.1789, -0.6036]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 33000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.6772, 1.3074]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 34000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.9949, 0.6985]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 35000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.1058, 1.5669]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 36000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.0533, 1.0306]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 37000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.4375, 0.1054]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 38000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.0726, 1.3421]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 39000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.5281, -1.0208]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 40000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.1982, 0.2007]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 41000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.3662, -0.4661]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 42000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, -0.1127, -0.3749]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 43000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, -0.2734, 0.6221]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 44000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, -0.2508, 0.2842]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 45000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, -0.0064, 0.6872]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 46000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.1798, 1.1851]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 47000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.8127, 1.0117]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 48000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.4806, 0.6750]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 49000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.8473, 0.5575]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 50000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.3930, 1.8610]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 51000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 1.0337, -0.0923]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 52000.00, Rho = -1.230
(iter 21) [0.0, 0.5463, 0.2463] = 455.8224, sampling [0.0, 0.6748, 0.4546]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 53000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 1.0407, 0.8432]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 54000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 1.1683, 1.8101]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 55000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.1676, 0.4918]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 56000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 1.3847, 1.5205]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 57000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.1728, 1.0021]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 58000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.1603, 0.0024]. Recommendation = [0.0, -0.1603, 0.0024], Current Cost = 59000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 0.6579, 0.7061]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 60000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 0.1839, 0.5806]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 61000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 0.5636, -0.2191]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 62000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.4479, 0.1676]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 63000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.4570, 0.3526]. Recommendation = [0.0, -0.2642, 0.1779], Current Cost = 64000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.3437, 0.2066]. Recommendation = [0.0, -0.3437, 0.2066], Current Cost = 65000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.5149, 0.6394]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 66000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.6592, 1.1327]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 67000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.4203, 0.8953]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 68000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.6053, 1.6643]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 69000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.7374, 0.7900]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 70000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.6479, 0.4839]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 71000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.9943, 1.0534]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 72000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.9266, 0.7349]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 73000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.2618, 1.4162]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 74000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.9161, 1.2289]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 75000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.2044, 1.0270]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 76000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.4654, 1.7840]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 77000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.1315, 1.6973]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 78000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.6735, 1.5106]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 79000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.2558, 1.9530]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 80000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.0710, 1.5075]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 81000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.3471, 1.6210]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 82000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.0236, 0.9127]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 83000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.1068, 1.1422]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 84000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.8084, 0.6249]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 85000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.8547, 0.8499]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 86000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.8499, 1.9713]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 87000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.3006, 1.7448]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 88000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.2412, 1.2863]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 89000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -1.7910, 1.9813]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 90000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 0.7906, 1.8718]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 91000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 1.8205, 1.9599]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 92000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 0.1650, -0.2974]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 93000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 0.2000, 0.0725]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 94000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.6739, 0.1886]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 95000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.4638, 0.0227]. Recommendation = [0.0, -0.5070, 0.2787], Current Cost = 96000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.8976, 0.4984]. Recommendation = [0.0, -0.5070, 0.2787], Current Cost = 97000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.0651, -0.5834]. Recommendation = [0.0, -0.5070, 0.2787], Current Cost = 98000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, -0.3741, -0.3036]. Recommendation = [0.0, -0.5070, 0.2787], Current Cost = 99000.00, Rho = -1.230
(iter 53) [0.0, 0.6748, 0.4546] = 456.1942, sampling [0.0, 1.3342, 1.7228]. Recommendation = [0.0, 0.6748, 0.4546], Current Cost = 100000.00, Rho = -1.230
