(iter 5) [0.0, -0.3102, 0.3901] = 445.9452, sampling [0.0, 0.1622, 0.3619]. Recommendation = [0.0, -0.3102, 0.3901], Current Cost = 5000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 0.4225, 0.4755]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 17000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 0.7106, 1.1491]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 18000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 0.0644, 1.3545]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 19000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 0.5738, 0.8088]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 20000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 1.1017, 0.8568]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 21000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 0.9475, 0.3704]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 22000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 0.8210, 0.7571]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 23000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, -0.7481, -0.1941]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 24000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 1.2757, 1.4369]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 25000.00, Rho = -1.230
(iter 16) [0.0, 0.7067, 0.5538] = 455.9190, sampling [0.0, 1.0840, 1.1380]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.5638, 1.0959]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.8732, 1.6311]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.1656, -0.1875]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.6905, 0.3134]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 30000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.8217, 0.7271]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 31000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.6534, 0.4991]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 32000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.1770, 0.4502]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 33000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.3613, 1.9693]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 34000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.7952, 1.8408]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 35000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.1796, 1.7091]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 36000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.9492, 1.3363]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 37000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.0948, 1.9338]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 38000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.6499, 1.1421]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 39000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.9147, 1.0282]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 40000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.2257, -0.0083]. Recommendation = [0.0, -0.1325, 0.0909], Current Cost = 41000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.4047, 1.9936]. Recommendation = [0.0, 0.0107, 0.1067], Current Cost = 42000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.4133, -0.2201]. Recommendation = [0.0, 0.0107, 0.1067], Current Cost = 43000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.6656, 0.0133]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 44000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.6192, 0.7755]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 45000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.1255, -0.2949]. Recommendation = [0.0, 0.0983, 0.1086], Current Cost = 46000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.3276, -0.1656]. Recommendation = [0.0, 0.5822, 0.3433], Current Cost = 47000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.2837, -0.1191]. Recommendation = [0.0, 0.5822, 0.3433], Current Cost = 48000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.1504, 0.1820]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 49000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.9397, 0.6659]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 50000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.9886, 0.9126]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 51000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.4684, 1.6916]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 52000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.2463, -0.4297]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 53000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.8954, 0.6076]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 54000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.2696, 0.2011]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 55000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.1146, 1.4046]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 56000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.2305, 0.5685]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 57000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.3776, 0.5894]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 58000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.5600, 0.2042]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 59000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.7222, 0.9311]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 60000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.2530, 0.5779]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 61000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.0733, 0.9599]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 62000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.0471, -0.3144]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 63000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.0226, 1.3306]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 64000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.6978, 1.6202]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 65000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.9020, 1.0333]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 66000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.1847, 0.9438]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 67000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.0758, 1.1654]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 68000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.8427, 0.0673]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 69000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.2109, 1.2161]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 70000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.1325, 0.0909]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 71000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.7236, 0.8733]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 72000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.7953, 1.2856]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 73000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.1618, 0.7215]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 74000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.7096, 0.3861]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 75000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.6133, 0.6121]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 76000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.8901, 0.5194]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 77000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.0716, 0.3955]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 78000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.2436, 1.8108]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 79000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.4325, 0.1537]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 80000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.3443, -0.3050]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 81000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.4725, -0.1013]. Recommendation = [0.0, 0.2393, 0.0081], Current Cost = 82000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.0158, -0.6306]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 83000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.4936, -0.4700]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 84000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.3505, 1.0504]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 85000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.9579, 0.7970]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 86000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.5822, 0.3433]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 87000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 1.4060, 1.4998]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 88000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.6579, 0.1038]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 89000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.9169, 0.4559]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 90000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.5076, -0.1343]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 91000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.0107, 0.1067]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 92000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.7624, 0.4202]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 93000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.4194, 1.0553]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 94000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.6325, 0.6535]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 95000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.3134, -0.1246]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 96000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -0.4370, 0.3026]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 97000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, 0.1865, -0.5527]. Recommendation = [0.0, 0.3803, 0.0364], Current Cost = 98000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.1357, 1.8478]. Recommendation = [0.0, 1.0840, 1.1380], Current Cost = 99000.00, Rho = -1.230
(iter 26) [0.0, 1.0840, 1.1380] = 456.1552, sampling [0.0, -1.1421, 1.5205]. Recommendation = [0.0, 1.0840, 1.1380], Current Cost = 100000.00, Rho = -1.230
