(iter 5) [0.0, 0.2601, -0.2276] = 447.0364, sampling [0.0, 0.1351, -0.3479]. Recommendation = [0.0, 0.2601, -0.2276], Current Cost = 5000.00, Rho = -1.230
(iter 14) [0.0, 0.0742, 0.0252] = 455.4042, sampling [0.0, 0.0783, -0.0385]. Recommendation = [0.0, 0.0783, -0.0385], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, 0.0742, 0.0252] = 455.4042, sampling [0.0, 0.2703, 0.0228]. Recommendation = [0.0, 0.0742, 0.0252], Current Cost = 17000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.1590, 0.0900]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 18000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.0332, 0.0961]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 19000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.0961, 0.1410]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 20000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.1738, -0.2539]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 21000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.3085, 0.0690]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 22000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.3202, -0.1712]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 23000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.0537, 0.3384]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 24000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.2688, 0.2699]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 25000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.0827, 0.3347]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 26000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.3585, 0.2466]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 27000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.4370, 0.0637]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 28000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.4575, -0.0170]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 29000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, -0.4438, -0.0155]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 30000.00, Rho = -1.230
(iter 17) [0.0, 0.2703, 0.0228] = 455.5144, sampling [0.0, 0.5324, 0.2350]. Recommendation = [0.0, 0.2703, 0.0228], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.3802, 0.4522]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.3753, 0.3050]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.5132, 0.3464]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.6372, 0.1037]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 35000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.4466, -0.2494]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 36000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.5717, -0.0215]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 37000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.6680, 0.2655]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 38000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.6260, 0.2111]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 39000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.3021, -0.1793]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 40000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.1722, 0.5642]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 41000.00, Rho = -1.230
(iter 31) [0.0, 0.5324, 0.2350] = 455.8465, sampling [0.0, 0.5749, 0.3793]. Recommendation = [0.0, 0.5324, 0.2350], Current Cost = 42000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.4973, 0.5030]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 43000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, -0.4105, 0.2291]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 44000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, -0.4545, 0.0574]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 45000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.5073, 0.0401]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 46000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, -0.1022, 0.4935]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 47000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, -0.3434, -0.3002]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 48000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.7478, 0.4591]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 49000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.7483, 0.3209]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 50000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.6074, 0.6122]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 51000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.3667, 0.6306]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 52000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.8050, 0.2363]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 53000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.7432, 0.0193]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 54000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.8556, 0.4229]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 55000.00, Rho = -1.230
(iter 42) [0.0, 0.5749, 0.3793] = 455.8808, sampling [0.0, 0.7945, 0.6514]. Recommendation = [0.0, 0.5749, 0.3793], Current Cost = 56000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.8862, 0.5416]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 57000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.6579, 0.7869]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 58000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.5184, 0.7239]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 59000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.3365, 0.4628]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 60000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.4181, 0.3555]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 61000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.5648, 0.1393]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 62000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.5425, 0.2557]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 63000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.4617, 0.2572]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 64000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.6623, -0.1530]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 65000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.0574, -0.4008]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 66000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.5196, 0.3429]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 67000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.9286, 0.6354]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 68000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.0318, 0.4400]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 69000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.5009, 0.5633]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 70000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.1232, -0.1037]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 71000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 1.1039, 0.4323]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 72000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.0640, 0.7665]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 73000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.3363, -0.2935]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 74000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.0982, -0.5144]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 75000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.1262, 0.3687]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 76000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.6734, 0.0323]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 77000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.9590, 0.8110]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 78000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.6791, 0.9041]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 79000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.9937, 0.7704]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 80000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.4784, 0.9104]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 81000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.2588, 0.4832]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 82000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.4977, -0.3589]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 83000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.7019, -0.1474]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 84000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.4357, 0.2758]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 85000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.4465, 0.3938]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 86000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.1460, 0.1167]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 87000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.2579, -0.5270]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 88000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.8775, 0.3571]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 89000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.8720, 1.0486]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 90000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 0.7289, 1.0935]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 91000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 1.1167, 0.8658]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 92000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 1.0691, 1.0278]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 93000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 1.1216, 0.7418]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 94000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, 1.1397, 0.9579]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 95000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.4394, 0.5895]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 96000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.1860, 0.6396]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 97000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.6780, 0.4243]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 98000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.7414, 0.2949]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 99000.00, Rho = -1.230
(iter 56) [0.0, 0.7945, 0.6514] = 456.2171, sampling [0.0, -0.6323, 0.5254]. Recommendation = [0.0, 0.7945, 0.6514], Current Cost = 100000.00, Rho = -1.230
