(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.8046, -0.0175]. Recommendation = [0.0, 1.1890, 1.9360], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.0925, 0.6522]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.1855, 0.3358]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.3924, 1.0418]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.3673, -0.5095]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.8835, -0.4798]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.0178, -0.1720]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.2765, -0.3243]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.0108, 1.5016]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.9946, 1.7269]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.7285, 1.3603]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.2277, 1.6861]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.4680, 0.6357]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.2385, 0.5129]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.8355, 1.0634]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.1475, 1.3134]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.7152, 0.7993]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.5128, 0.8213]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.2092, 1.5406]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.1204, 1.1015]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.3634, 1.4499]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.9217, 0.8925]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.9723, 1.0889]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.3485, 0.1374]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.4452, 0.4326]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.2173, 0.1543]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.4573, 1.7874]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.3920, 1.6366]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.6992, 0.9962]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.6401, 0.4518]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.6530, 0.6576]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.9284, 0.6794]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.2851, 1.2226]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.0906, -0.3807]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.1736, -0.0151]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.9146, 1.3444]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.0705, 0.8002]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.1119, 0.9798]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.0077, 0.7389]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.3525, 1.7739]. Recommendation = [0.0, -0.2970, 0.0855], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.8482, 0.5393]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.8948, 0.5730]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.3028, 0.3717]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.2970, 0.0855]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.6440, 0.2100]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.3618, -0.0224]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.1611, -0.3067]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.9064, 0.9724]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.0540, -0.5629]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.3236, 1.0103]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.0308, -0.2825]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.1625, 0.2463]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.5575, 1.5790]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.1160, 0.2129]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.4183, 1.9802]. Recommendation = [0.0, 1.3525, 1.7739], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.7219, 0.5842]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.2573, 0.8148]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.5211, 0.1042]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.5859, 1.9060]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.1995, -0.8642]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.8579, 0.3895]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.7847, 0.4675]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.5941, 0.4006]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.0925, 1.4544]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.3765, -0.2855]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.6103, -0.0635]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.1572, -0.4235]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.1066, 1.3239]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.1449, 1.0580]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.9615, 1.5101]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.7874, 1.3540]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.0147, 1.1883]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.3159, 1.9778]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.5477, 0.3635]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.7475, 0.2575]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.2552, 1.7627]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.2521, -0.6509]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.0669, -0.2154]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.1072, 0.9237]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.4561, 0.8050]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.6997, 0.4365]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.0809, 0.5477]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.2521, 0.2600]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.0034, 1.0194]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.4154, 0.0026]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.4236, 1.2754]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.6836, 1.1363]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.5583, -0.5254]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.2067, 0.3189]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.2377, 1.3085]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.2867, 1.1685]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.3097, 1.4801]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.1805, 1.4052]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.0298, 1.8278]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.3817, 1.8234]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.4269, 1.5747]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.2818, 1.9371]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.5783, 1.9618]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.5919, 1.6709]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.4345, 1.9516]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.7635, 1.9705]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.0360, 1.5649]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.1331, 1.1614]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.6551, 0.9447]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.2298, 1.3018]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.9405, 0.8198]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.1555, 1.6739]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.4651, 0.2190]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 0.0786, 0.2843]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.5525, -1.0637]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -1.4581, 1.8047]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, -0.5730, -0.0274]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 1.1890, 1.9360] = 428.9982, sampling [1.0, 1.0168, 0.7023]. Recommendation = [0.0, 1.4183, 1.9802], Current Cost = 5150.00, Rho = 1.000
