(iter 5) [0.0, 0.4548, -0.6261] = 386.6205, sampling [0.0, -1.0651, 0.6788]. Recommendation = [0.0, 0.4548, -0.6261], Current Cost = 5000.00, Rho = -1.230
(iter 36) [0.0, -0.0410, -0.0157] = 455.1862, sampling [0.0, -0.2154, -0.2665]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 40000.00, Rho = -1.230
(iter 36) [0.0, -0.0410, -0.0157] = 455.1862, sampling [0.0, -1.3090, 1.7031]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 41000.00, Rho = -1.230
(iter 36) [0.0, -0.0410, -0.0157] = 455.1862, sampling [0.0, -0.7110, -0.1552]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 42000.00, Rho = -1.230
(iter 36) [0.0, -0.0410, -0.0157] = 455.1862, sampling [0.0, -0.7619, 1.2455]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 43000.00, Rho = -1.230
(iter 36) [0.0, -0.0410, -0.0157] = 455.1862, sampling [0.0, -1.1356, 1.7431]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 44000.00, Rho = -1.230
(iter 36) [0.0, -0.0410, -0.0157] = 455.1862, sampling [0.0, 0.1507, 0.0732]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 45000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, 0.2927, -0.2805]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 46000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, 0.1466, -0.4890]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 47000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, 0.1144, 0.6340]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 48000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -1.9793, 1.2084]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 49000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -1.1490, 1.0422]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 50000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.3339, 0.2735]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 51000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -1.2900, 1.3447]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 52000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.4039, 0.0568]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 53000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.4867, 0.7813]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 54000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -1.1268, 1.4808]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 55000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.3576, -0.1057]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 56000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.2591, -0.6512]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 57000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.1602, 0.0760]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 58000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, 0.0848, 0.3494]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 59000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.1034, 0.6409]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 60000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.8435, 0.2700]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 61000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, -0.0899, -0.4070]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 62000.00, Rho = -1.230
(iter 45) [0.0, 0.1507, 0.0732] = 455.3232, sampling [0.0, 0.3667, 0.1281]. Recommendation = [0.0, -0.0172, 0.0333], Current Cost = 63000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.2892, 0.3238]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 64000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.0953, 1.0048]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 65000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -1.0558, 0.4634]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 66000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -1.0493, -1.2506]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 67000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.3870, -0.1177]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 68000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.6695, 0.2804]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 69000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.8613, 0.7356]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 70000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.2846, -0.9791]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 71000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -1.4973, 1.9363]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 72000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -1.4360, 1.6600]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 73000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.2956, -0.4440]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 74000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.5770, 0.4740]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 75000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.2040, 0.4787]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 76000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.2287, 0.1686]. Recommendation = [0.0, 0.2287, 0.1686], Current Cost = 77000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.9177, 1.2781]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 78000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.3222, -0.4248]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 79000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.6521, 0.8635]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 80000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.2425, 0.3838]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 81000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.5542, -0.2626]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 82000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.0375, 1.7967]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 83000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.8065, 0.0376]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 84000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.0281, 0.2538]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 85000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, -0.4213, 0.3369]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 86000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.3305, 0.7147]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 87000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.5313, 0.2375]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 88000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.4807, -0.0074]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 89000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.5107, -0.2134]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 90000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.6306, 0.6037]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 91000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.5076, 0.7082]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 92000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.7080, 0.3296]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 93000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.6084, 0.0687]. Recommendation = [0.0, 0.5935, 0.2905], Current Cost = 94000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.5935, 0.2905]. Recommendation = [0.0, 0.5935, 0.2905], Current Cost = 95000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.4321, 1.0192]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 96000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.6490, 0.8520]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 97000.00, Rho = -1.230
(iter 63) [0.0, 0.3667, 0.1281] = 455.8949, sampling [0.0, 0.7608, 0.5807]. Recommendation = [0.0, 0.3667, 0.1281], Current Cost = 98000.00, Rho = -1.230
(iter 98) [0.0, 0.7608, 0.5807] = 456.2424, sampling [0.0, 0.7599, 0.7532]. Recommendation = [0.0, 0.6969, 0.5852], Current Cost = 99000.00, Rho = -1.230
(iter 98) [0.0, 0.7608, 0.5807] = 456.2424, sampling [0.0, 0.7680, 1.1819]. Recommendation = [0.0, 0.6969, 0.5852], Current Cost = 100000.00, Rho = -1.230
