(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.2202, -0.0199]. Recommendation = [0.0, 0.0622, -0.2975], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.5181, 0.2696]. Recommendation = [0.0, 0.2103, 0.0404], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.2764, -0.5287]. Recommendation = [0.0, 0.2103, 0.0404], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.7025, -0.3737]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.5776, 0.0360]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.3095, -0.2116]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.5822, 0.6145]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.8460, 1.2565]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.7285, 0.3308]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.5649, 0.5590]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.5602, 0.0845]. Recommendation = [0.0, -0.5904, 0.3657], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.6847, 0.9151]. Recommendation = [0.0, -0.5904, 0.3657], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.9744, 0.5962]. Recommendation = [0.0, -0.4085, 0.1204], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.7430, 0.6996]. Recommendation = [0.0, -0.3597, 0.0724], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.8745, 0.0182]. Recommendation = [0.0, -0.3597, 0.0724], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.5067, 1.3046]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.0414, 1.0273]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.8892, 0.8556]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.2692, 0.8044]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.6955, 0.9165]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.9372, 0.3771]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.9961, 1.3536]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.9140, 1.1696]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.2372, 1.2305]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.0918, 0.7732]. Recommendation = [0.0, 0.6687, 0.4477], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.8665, 1.7469]. Recommendation = [0.0, 0.8432, 0.7097], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.0537, 1.8315]. Recommendation = [0.0, 0.8432, 0.7097], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.0484, -0.5541]. Recommendation = [0.0, 0.8432, 0.7097], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.1309, 1.2059]. Recommendation = [0.0, 0.8432, 0.7097], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.1360, 0.9890]. Recommendation = [0.0, 0.8432, 0.7097], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.4709, 0.9318]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.1635, 1.5594]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.5230, 1.6623]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.4935, 1.2497]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.2768, 1.8769]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3645, -0.3586]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.0805, 0.8157]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.1051, 1.5328]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.0470, 1.3520]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.8996, 0.6024]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.1050, 0.2384]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.5904, 0.3657]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.2188, 0.2837]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.3597, 0.0724]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.1522, -0.3436]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3703, 0.6372]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.1705, 1.7785]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.6649, -0.2724]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.6097, 1.9941]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.9546, 1.6122]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.4509, 1.8221]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.2446, 1.4184]. Recommendation = [0.0, 0.9704, 1.0111], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.3717, 1.7031]. Recommendation = [0.0, 1.1261, 1.3768], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.1466, 1.7997]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.4245, 1.9595]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.6210, 1.5764]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.6640, -0.1643]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.1088, 1.9743]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.0840, 0.8518]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.6070, 0.4100]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.7820, 1.3384]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.8567, 0.1981]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3946, 0.2165]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.1893, 1.6421]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.3404, 1.2933]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.3750, 1.4971]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.9125, 0.8204]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.9704, 1.0111]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.1840, 0.4036]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.8437, 0.9880]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.1225, -0.4568]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.4415, -0.2806]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.6515, 1.9015]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.0495, 0.5778]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.4228, 0.4632]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.1457, 1.4455]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.6722, 0.5517]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.4865, 1.7894]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.2103, 0.0404]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.1844, -0.1837]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.7276, 1.1051]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.5919, 0.7792]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.2971, 1.0803]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.6250, -0.7496]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.2118, -0.4684]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.8785, 0.5223]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.9484, 1.4957]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.7139, -0.0376]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.4473, 0.6178]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.9617, 1.5021]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.1611, 0.3497]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.1465, -0.8218]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.2579, -0.6288]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.0673, 1.2725]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.9960, 0.7371]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.7371, 0.0246]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.0167, -0.1884]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3061, -0.2069]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.2875, 1.0765]. Recommendation = [0.0, 0.9530, 0.9361], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.4391, 1.9345]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.2176, 0.4430]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.3540, 0.3473]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.5064, -0.4200]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.2914, 0.2215]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.2248, 1.0364]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.7716, 0.2553]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.5845, 1.0991]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3289, -0.0848]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.8374, 0.7155]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.6584, 1.3875]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.1494, 0.6445]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.2307, 0.1159]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3023, -0.6977]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.3644, 0.7565]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.0235, 1.7637]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.6434, 0.1088]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.3320, 1.0453]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 1.2341, 1.2384]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.7482, 0.3237]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -0.7278, 1.9856]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, 0.5549, 0.1478]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.0622, -0.2975] = 446.3399, sampling [1.0, -1.1427, 0.6770]. Recommendation = [0.0, 0.9125, 0.8204], Current Cost = 5150.00, Rho = 1.000
