(iter 5) [0.0, -0.9989, -0.3151] = 279.9337, sampling [0.0, 0.3477, 0.3093]. Recommendation = [0.0, -0.9989, -0.3151], Current Cost = 5000.00, Rho = -1.230
(iter 17) [0.0, 0.5391, 0.2401] = 455.8322, sampling [0.0, 0.8394, 0.7290]. Recommendation = [0.0, 0.2481, 0.0128], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.1632, -0.0302]. Recommendation = [0.0, 0.2481, 0.0128], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.3544, 0.5828]. Recommendation = [0.0, -0.0790, -0.0582], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.7483, 1.8565]. Recommendation = [0.0, -0.0790, -0.0582], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.1587, 1.3689]. Recommendation = [0.0, -0.0790, -0.0582], Current Cost = 27000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.7218, 0.0212]. Recommendation = [0.0, -0.0790, -0.0582], Current Cost = 28000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.3835, -0.5379]. Recommendation = [0.0, -0.0790, -0.0582], Current Cost = 29000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.1437, -0.2154]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 30000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.1113, 0.3281]. Recommendation = [0.0, 0.2481, 0.0128], Current Cost = 31000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.4354, 0.1476]. Recommendation = [0.0, 0.2481, 0.0128], Current Cost = 32000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.8721, 0.9572]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 33000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.2858, 1.9899]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 34000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.2979, 1.6325]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 35000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.8037, 1.9347]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 36000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.3360, 0.7429]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 37000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.0535, 0.9835]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 38000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.1337, 1.0395]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 39000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.3985, -0.3744]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 40000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.6331, 0.4099]. Recommendation = [0.0, -0.1610, -0.0714], Current Cost = 41000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.7074, 0.0332]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 42000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.4866, 0.4202]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 43000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.6267, -0.2840]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 44000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.9223, 1.4398]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 45000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.6550, 0.9211]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 46000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.4102, 1.8123]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 47000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.0999, -0.2007]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 48000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.7502, 0.6150]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 49000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.0628, -0.7080]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 50000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.6739, -0.9348]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 51000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.4249, 0.4614]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 52000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.6402, 0.2441]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 53000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.1863, 0.4732]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 54000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.3107, -0.2453]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 55000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.2086, 1.8102]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 56000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.0854, 1.2111]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 57000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.2380, -0.4393]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 58000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.5296, 1.5955]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 59000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.6869, -0.2510]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 60000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.9873, 0.1503]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 61000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.3490, 0.7707]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 62000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.3244, -0.2105]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 63000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.9088, 0.5084]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 64000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.1610, -0.0714]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 65000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.1547, 0.1404]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 66000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.5993, 0.7530]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 67000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.4001, 1.0751]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 68000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.7552, 0.5704]. Recommendation = [0.0, -0.4972, 0.2969], Current Cost = 69000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.9154, 0.3277]. Recommendation = [0.0, -0.5734, 0.5155], Current Cost = 70000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.0493, 0.4833]. Recommendation = [0.0, -0.6612, 0.4980], Current Cost = 71000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.0690, 0.1887]. Recommendation = [0.0, -0.6612, 0.4980], Current Cost = 72000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.2374, 1.4591]. Recommendation = [0.0, -0.6612, 0.4980], Current Cost = 73000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.5734, 0.5155]. Recommendation = [0.0, -0.6612, 0.4980], Current Cost = 74000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.5328, -0.0405]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 75000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.2016, -0.5609]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 76000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.7734, 1.2643]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 77000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.4972, 0.2969]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 78000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.5154, 0.5595]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 79000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.9604, 1.2780]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 80000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.2763, 1.2157]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 81000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.3090, -0.0027]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 82000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.8325, 0.8981]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 83000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.8968, 0.6812]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 84000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.6799, 1.0809]. Recommendation = [0.0, -0.7656, 0.6798], Current Cost = 85000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.8043, 0.4242]. Recommendation = [0.0, -0.7656, 0.6798], Current Cost = 86000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.9618, 0.7767]. Recommendation = [0.0, -0.7656, 0.6798], Current Cost = 87000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.7656, 0.6798]. Recommendation = [0.0, -0.7656, 0.6798], Current Cost = 88000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -1.7785, -1.5277]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 89000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.2075, 0.5010]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 90000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.6242, -0.0220]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 91000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.8547, 0.1364]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 92000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.6808, 0.8220]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 93000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.3942, -0.3666]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 94000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 1.0112, 1.3219]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 95000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.2360, 1.4235]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 96000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.5491, 0.1355]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 97000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.1079, 0.6225]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 98000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, 0.1561, -0.3425]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 99000.00, Rho = -1.230
(iter 23) [0.0, 0.8394, 0.7290] = 456.2146, sampling [0.0, -0.9322, 1.3089]. Recommendation = [0.0, 0.8394, 0.7290], Current Cost = 100000.00, Rho = -1.230
