(iter 5) [0.0, -0.5920, -0.2599] = 416.5215, sampling [0.0, -0.1784, -0.1073]. Recommendation = [0.0, -0.5920, -0.2599], Current Cost = 5000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.1617, 1.2571]. Recommendation = [0.0, -0.2758, 0.1684], Current Cost = 28000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.4166, 0.6654]. Recommendation = [0.0, -0.2758, 0.1684], Current Cost = 29000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.8089, 0.5892]. Recommendation = [0.0, -0.2758, 0.1684], Current Cost = 30000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.7334, 0.3326]. Recommendation = [0.0, -0.0811, 0.0083], Current Cost = 31000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.8200, 0.9633]. Recommendation = [0.0, -0.6263, 0.3931], Current Cost = 32000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.6092, 0.7131]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 33000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.1692, 0.7301]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 34000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.0333, 1.3430]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 35000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.1197, 1.0841]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 36000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.7438, 1.1753]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 37000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.4222, 1.3173]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 38000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.0096, 1.7894]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 39000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.5938, 1.6066]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 40000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.6095, 0.1928]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 41000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.9074, 0.7926]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 42000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.5187, 1.9074]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 43000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.4135, 1.6637]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 44000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.8788, 1.6107]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 45000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.1822, 1.4733]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 46000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.1854, 0.1229]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 47000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.3097, -0.2162]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 48000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.7445, 0.0446]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 49000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.0955, 0.3470]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 50000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.1561, 1.9840]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 51000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.1648, 0.1625]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 52000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.6479, 0.4385]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 53000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.5508, 0.9432]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 54000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.3856, 0.2619]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 55000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.3413, -0.1572]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 56000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.1993, 1.2673]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 57000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.0454, -0.1110]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 58000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.8409, 0.1033]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 59000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.4286, -0.7303]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 60000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.3058, 0.4595]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 61000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.9875, 0.8962]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 62000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.8014, 0.8907]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 63000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.8108, 0.5015]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 64000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.5606, 0.7919]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 65000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 1.0192, 0.6593]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 66000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.7205, 0.6399]. Recommendation = [0.0, 0.7267, 0.6088], Current Cost = 67000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.0447, 0.1809]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 68000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 1.1857, 0.3550]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 69000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.9018, 1.1441]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 70000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.2738, 0.9865]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 71000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.6633, 0.2028]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 72000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.1966, -0.3255]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 73000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.0289, 1.5651]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 74000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.0961, -0.4277]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 75000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.1291, 0.5544]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 76000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.7584, 1.1825]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 77000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.9613, 0.8012]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 78000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.4068, 1.2896]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 79000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.1175, 0.6354]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 80000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.3453, 1.7192]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 81000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.3329, 1.5096]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 82000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.8941, 0.5361]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 83000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.2786, 0.1986]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 84000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.0811, 0.0083]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 85000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.8751, 1.0125]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 86000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.7049, 0.5766]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 87000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -1.0558, 1.1869]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 88000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.2687, -0.2548]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 89000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.2446, -0.5189]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 90000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.6531, -0.2973]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 91000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.9210, 0.4176]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 92000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.4958, 0.6820]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 93000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.2194, 1.9927]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 94000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.5761, 0.0600]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 95000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.3495, -0.0368]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 96000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.2070, 0.4344]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 97000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.4694, 0.3764]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 98000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, 0.4849, -0.5243]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 99000.00, Rho = -1.230
(iter 24) [0.0, 0.6345, 0.3831] = 456.1282, sampling [0.0, -0.9270, 0.2205]. Recommendation = [0.0, 0.6345, 0.3831], Current Cost = 100000.00, Rho = -1.230
