(iter 5) [0.0, 0.6519, -0.0495] = 433.6671, sampling [0.0, -0.2865, 0.2512]. Recommendation = [0.0, 0.6519, -0.0495], Current Cost = 5000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.2686, -0.0368]. Recommendation = [0.0, 0.1030, 0.1454], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.9046, 0.8702]. Recommendation = [0.0, 0.0229, 0.0540], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.0033, 0.2454]. Recommendation = [0.0, 0.0229, 0.0540], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -1.0739, 1.3438]. Recommendation = [0.0, 0.0229, 0.0540], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.1138, -0.3943]. Recommendation = [0.0, 0.0229, 0.0540], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.5506, 0.5122]. Recommendation = [0.0, 0.1824, 0.0055], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.3341, -0.0924]. Recommendation = [0.0, -0.0842, 0.0191], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.3175, 1.0173]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.5452, 0.4461]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.7708, 0.9725]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 1.1746, 1.7849]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 1.2374, 1.3281]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.8975, 1.5390]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 32000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 1.9325, 1.9982]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 33000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.7512, 1.9626]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 34000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 1.1461, 0.9090]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 35000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.8829, 0.5703]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 36000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.5471, 0.8423]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 1.0164, 1.1560]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.6836, 0.2401]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 39000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 1.6410, 1.2139]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 40000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -1.5693, 0.1091]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 41000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -1.1305, 1.6893]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 42000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.4964, -0.0977]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 43000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.9945, 1.1086]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 44000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.0905, -0.2742]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 45000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.4933, 0.1173]. Recommendation = [0.0, 0.4356, 0.1310], Current Cost = 46000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.1875, -0.8149]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 47000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, -0.2509, 1.8824]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 48000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.3233, 0.5076]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 49000.00, Rho = -1.230
(iter 8) [0.0, 0.0677, -0.0746] = 454.8032, sampling [0.0, 0.8893, 0.7572]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 50000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.7873, 1.1952]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 51000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.7997, 0.6633]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 52000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.1606, 1.5143]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 53000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.2753, 0.9683]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 54000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.7813, 0.2938]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 55000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.6905, 1.0675]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 56000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.0731, 0.4279]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 57000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.2891, 1.4955]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 58000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.8811, 1.5456]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 59000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.3944, 1.6279]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 60000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.0842, 0.0191]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 61000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.4479, 0.1534]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 62000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.0800, -0.6818]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 63000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.5912, -0.4872]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 64000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.4722, 0.2961]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 65000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.7164, 0.4723]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 66000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.3815, -0.2988]. Recommendation = [0.0, 0.7811, 0.6463], Current Cost = 67000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.7243, -1.9404]. Recommendation = [0.0, 0.7811, 0.6463], Current Cost = 68000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.1715, 0.5178]. Recommendation = [0.0, 0.7811, 0.6463], Current Cost = 69000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.2316, 1.2012]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 70000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.0296, 0.7908]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 71000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.3822, 0.4795]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 72000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.2352, 1.9119]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 73000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.2162, 0.0039]. Recommendation = [0.0, 0.3067, 0.0482], Current Cost = 74000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.4631, 1.9365]. Recommendation = [0.0, 0.7948, 0.6223], Current Cost = 75000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.2537, -0.2150]. Recommendation = [0.0, 0.7948, 0.6223], Current Cost = 76000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.2820, 1.9300]. Recommendation = [0.0, 0.7948, 0.6223], Current Cost = 77000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.2083, 1.1231]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 78000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.1517, 0.3565]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 79000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.9346, 0.3514]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 80000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.1551, -0.2313]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 81000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.6543, 1.9521]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 82000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.7425, 0.8000]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 83000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.5116, 1.0986]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 84000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.6805, 0.8796]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 85000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.0721, 0.7548]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 86000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.3975, 1.8053]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 87000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.0144, -0.4734]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 88000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.0781, 0.8836]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 89000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.1030, 0.1454]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 90000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.9146, 1.2303]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 91000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.3405, 0.7034]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 92000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.3629, 1.6233]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 93000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.4931, 0.3279]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 94000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.8288, 0.0725]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 95000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -0.6692, -0.2276]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 96000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, -1.1672, 1.0721]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 97000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.2582, 1.6288]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 98000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 1.0574, 1.9873]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 99000.00, Rho = -1.230
(iter 50) [0.0, 0.8893, 0.7572] = 456.1749, sampling [0.0, 0.3896, 0.0324]. Recommendation = [0.0, 1.3433, 1.8402], Current Cost = 100000.00, Rho = -1.230
