(iter 5) [0.0, -0.2570, -0.0722] = 452.8080, sampling [0.0, -0.0307, -0.0277]. Recommendation = [0.0, -0.2570, -0.0722], Current Cost = 5000.00, Rho = -1.230
(iter 39) [0.0, 0.5454, 0.2509] = 455.8764, sampling [0.0, 0.0084, 0.1987]. Recommendation = [0.0, 0.5173, 0.2979], Current Cost = 66000.00, Rho = -1.230
(iter 39) [0.0, 0.5454, 0.2509] = 455.8764, sampling [0.0, -0.6271, 0.6226]. Recommendation = [0.0, 0.5173, 0.2979], Current Cost = 67000.00, Rho = -1.230
(iter 39) [0.0, 0.5454, 0.2509] = 455.8764, sampling [0.0, 0.6491, 0.5469]. Recommendation = [0.0, 0.5173, 0.2979], Current Cost = 68000.00, Rho = -1.230
(iter 39) [0.0, 0.5454, 0.2509] = 455.8764, sampling [0.0, 0.7297, 0.4931]. Recommendation = [0.0, 0.5173, 0.2979], Current Cost = 69000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.0539, 0.0963]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 70000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.5882, 0.6350]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 71000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.3012, 0.8725]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 72000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.5289, 0.3311]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 73000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.0212, -0.5676]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 74000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.3095, -0.4461]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 75000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.0145, -0.4634]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 76000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.6500, 0.4228]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 77000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.6098, 0.8769]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 78000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.7560, 0.7431]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 79000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.8785, 0.5733]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 80000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.7303, 0.6282]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 81000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.3052, 1.1119]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 82000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.6288, 0.7079]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 83000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.0856, 0.5567]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 84000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.9359, 0.1749]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 85000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.5924, 0.8026]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 86000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.8841, 0.4252]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 87000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.6812, 0.7350]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 88000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.9045, 0.5973]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 89000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.7771, 0.8063]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 90000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.1021, 0.0035]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 91000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.3283, -0.5913]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 92000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, -0.4453, -0.2961]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 93000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.1340, -0.5315]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 94000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.4654, 0.3763]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 95000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.4290, -0.4242]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 96000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.2133, 0.4404]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 97000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.8391, 0.2755]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 98000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.0518, 0.9142]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 99000.00, Rho = -1.230
(iter 69) [0.0, 0.7297, 0.4931] = 456.0716, sampling [0.0, 0.8628, -0.2236]. Recommendation = [0.0, 0.6735, 0.4773], Current Cost = 100000.00, Rho = -1.230
