(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.2281, -0.0493]. Recommendation = [0.0, -0.4418, -0.2926], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.2003, -0.2978]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.0281, 1.0707]. Recommendation = [0.0, -0.0859, 0.0016], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.1704, -0.7699]. Recommendation = [0.0, -0.0859, 0.0016], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9526, 0.7085]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.1483, 1.0808]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9250, 1.2756]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.1491, -0.3755]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.3008, 0.5200]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.0886, 0.9220]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.6706, 0.6407]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.0859, 0.0016]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.8106, 1.1127]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.5717, 0.3624]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.6288, 0.7824]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.4014, 0.4698]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8738, 0.5012]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.7564, 0.1192]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.5564, 0.1895]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9486, -0.4390]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.3442, 0.9020]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.6250, 1.1862]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8990, 0.8461]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.4047, 0.9434]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8213, 0.7451]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.1630, 0.6164]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.6921, 0.1611]. Recommendation = [0.0, 0.8254, 0.6142], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.1133, 1.0533]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8866, 1.0871]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.1099, 1.4742]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.6572, 1.6302]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.3786, 1.3141]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.9235, 1.3416]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.3024, 0.9098]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.6253, 1.7821]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.1396, 0.3668]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9380, 0.4512]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.0158, 0.2752]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.4435, 0.2951]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.6576, 0.9317]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5517, 0.4041]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.4770, 0.6464]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.0356, 1.0776]. Recommendation = [0.0, 0.5121, 0.2646], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.1849, 1.3527]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.1429, 1.2112]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.3841, 1.7601]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.1562, 1.7295]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.5230, 1.5609]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.2168, 1.5405]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8006, 0.9448]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.7364, 0.4445]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.4815, 0.7168]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.7044, -0.3181]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.1074, 0.8681]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.5771, 1.9862]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.0094, 1.9128]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.9137, 1.7170]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.0539, -0.5729]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.0927, 1.5317]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.3136, 0.2508]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.1280, -0.0333]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.2476, 1.8429]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.1522, 0.7673]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9285, 1.4027]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.2484, 1.1237]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5886, -0.0638]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.2950, 1.6792]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.5540, -0.1686]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.0771, 1.5356]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.9987, 1.5957]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.2990, -0.5620]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.1889, 1.4225]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.1154, -0.2140]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.3428, 1.2316]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.3944, -0.4411]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.0520, 0.1023]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.3047, 0.4027]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.7681, 0.8779]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.3006, 1.7893]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.3264, 1.5114]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.1635, 1.7278]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.0999, 1.9306]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.5815, 1.9434]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.3393, 1.7081]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.5150, 1.8218]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.3129, 1.8821]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8819, 0.3881]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.5597, 0.2348]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.8619, 0.3513]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.0061, 0.8888]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9577, 1.6683]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.9333, 1.1164]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.1327, 1.4338]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.6117, 0.0309]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.6349, -0.1972]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.5022, 0.2981]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5857, 0.0770]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.6650, 0.1840]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.2064, -0.7920]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.1290, -0.4590]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.6009, 0.9514]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -1.0595, 0.9810]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5121, 0.2646]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.9129, -0.1250]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.2331, -0.1814]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.1212, 0.5535]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.5391, 1.6217]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.3038, 0.3733]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.8716, 1.1919]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.0782, 1.1676]. Recommendation = [0.0, 1.0356, 1.0776], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.4605, 0.5399]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5969, 0.6880]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.8719, 0.1776]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, -0.7390, 0.7786]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.9000, 1.9757]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.7982, 0.4727]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.3531, -0.1483]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5068, -0.8232]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 0.5932, 0.1808]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, -0.4418, -0.2926] = 430.4292, sampling [1.0, 1.2590, 1.0893]. Recommendation = [0.0, 1.0782, 1.1676], Current Cost = 5150.00, Rho = 1.000
