(iter 5) [0.0, 0.4965, -0.3299] = 422.8240, sampling [0.0, 0.1546, -0.1470]. Recommendation = [0.0, 0.4965, -0.3299], Current Cost = 5000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -1.0707, 0.5808]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.2539, 0.3232]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.7504, 0.1871]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.9727, 1.3521]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.8683, 0.8983]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.1928, 1.0348]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, 0.5295, -0.0181]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, 0.3196, -0.1010]. Recommendation = [0.0, 0.2606, 0.0208], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -1.4064, 0.9582]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.5109, 0.7543]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -1.0261, 1.1548]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.8906, 0.3889]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, 0.2436, 0.1639] = 454.6336, sampling [0.0, -0.0022, -0.0679]. Recommendation = [0.0, -0.0022, -0.0679], Current Cost = 31000.00, Rho = -1.230
(iter 31) [0.0, -0.0022, -0.0679] = 454.8338, sampling [0.0, 0.3697, 0.3488]. Recommendation = [0.0, 0.1580, 0.0694], Current Cost = 32000.00, Rho = -1.230
(iter 31) [0.0, -0.0022, -0.0679] = 454.8338, sampling [0.0, -0.5262, 0.1540]. Recommendation = [0.0, 0.2606, 0.0208], Current Cost = 33000.00, Rho = -1.230
(iter 31) [0.0, -0.0022, -0.0679] = 454.8338, sampling [0.0, 0.0808, -0.3510]. Recommendation = [0.0, 0.2606, 0.0208], Current Cost = 34000.00, Rho = -1.230
(iter 31) [0.0, -0.0022, -0.0679] = 454.8338, sampling [0.0, 0.4615, 0.1353]. Recommendation = [0.0, 0.2606, 0.0208], Current Cost = 35000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, -0.7058, 1.5847]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 36000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, -0.4073, -0.2320]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 37000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, 0.0481, 0.3742]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 38000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, -0.1606, -0.3609]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 39000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, -0.6044, -0.0971]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 40000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, -0.5047, 0.4487]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 41000.00, Rho = -1.230
(iter 35) [0.0, 0.4615, 0.1353] = 455.4067, sampling [0.0, 0.2606, 0.0208]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 42000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, -1.0081, 0.8385]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 43000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, -0.2658, -0.2014]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 44000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, 0.6716, 0.3099]. Recommendation = [0.0, 0.3287, 0.0843], Current Cost = 45000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, 0.4192, 0.5976]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 46000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, 0.6920, 0.0827]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 47000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, 0.1053, 0.7172]. Recommendation = [0.0, 0.5247, 0.2162], Current Cost = 48000.00, Rho = -1.230
(iter 42) [0.0, 0.2606, 0.0208] = 455.5316, sampling [0.0, 0.5247, 0.2162]. Recommendation = [0.0, 0.5247, 0.2162], Current Cost = 49000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.8253, -0.2616]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 50000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.7465, 0.3476]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 51000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.6328, 0.5295]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 52000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.3831, 0.2043]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 53000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.0377, 0.0534]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 54000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.0915, 0.1749]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 55000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.1300, 1.3935]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 56000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.1466, 1.6702]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 57000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.2658, 1.9999]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 58000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.3647, 1.7067]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 59000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.6689, 1.8988]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 60000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.0201, 1.8436]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 61000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.3056, 1.3988]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 62000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.1264, 1.1959]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 63000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.3580, 1.0638]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 64000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.8755, 0.2796]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 65000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.7795, 0.6977]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 66000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.7616, 0.5015]. Recommendation = [0.0, 0.4331, 0.1978], Current Cost = 67000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.0730, 0.2378]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 68000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -1.3261, 1.5514]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 69000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.2486, 0.4975]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 70000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.2847, -0.0794]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 71000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.9623, 0.6927]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 72000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.3133, 0.4655]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 73000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.5181, -0.7206]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 74000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.6494, 0.4089]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 75000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, -0.6457, 0.8565]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 76000.00, Rho = -1.230
(iter 49) [0.0, 0.5247, 0.2162] = 455.7253, sampling [0.0, 0.6636, 0.4383]. Recommendation = [0.0, 0.6636, 0.4383], Current Cost = 77000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, -1.3990, 1.9480]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 78000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, 0.2728, -0.5292]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 79000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, 0.6857, 1.0071]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 80000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, 0.0458, 1.7913]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 81000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, 1.0107, 0.4927]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 82000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, 0.9221, 0.6497]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 83000.00, Rho = -1.230
(iter 77) [0.0, 0.6636, 0.4383] = 456.1864, sampling [0.0, 0.9136, 0.8509]. Recommendation = [0.0, 0.7393, 0.5127], Current Cost = 84000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 1.0820, 0.1181]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 85000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.3287, 0.0843]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 86000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.0209, -0.4941]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 87000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -0.1433, 0.2992]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 88000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.6377, -0.1123]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 89000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.4103, -0.1075]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 90000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -0.5632, -0.0088]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 91000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.2665, 0.7813]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 92000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -0.0324, 0.6191]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 93000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -0.4117, 0.4230]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 94000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.7168, 0.2087]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 95000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -1.1875, 0.7656]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 96000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -1.3217, 1.1872]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 97000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.5838, 0.1270]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 98000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, 0.1580, 0.0694]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 99000.00, Rho = -1.230
(iter 84) [0.0, 0.9136, 0.8509] = 456.2660, sampling [0.0, -0.5706, 1.2726]. Recommendation = [0.0, 0.7931, 0.7367], Current Cost = 100000.00, Rho = -1.230
