(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1382, -0.1112]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5005.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.2665, 1.5870]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5035.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3784, 0.7137]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5036.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1447, 1.4786]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5037.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.0296, -0.3523]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5038.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.2549, 1.1739]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5039.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6164, 0.2836]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5040.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1423, 1.7837]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5041.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.3490, -0.1276]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5042.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.2578, 0.0489]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5043.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8610, 1.2850]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5044.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6961, 0.5901]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5045.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1807, -0.5084]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5046.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3924, -0.0359]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5047.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1788, 0.4492]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5048.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.1681, -0.5632]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5049.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.5225, -0.2184]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5050.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9449, 0.9749]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5051.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.5374, 1.2183]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5052.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.5365, 1.3732]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5053.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9531, 0.0674]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5054.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1306, 0.5570]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5055.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.2678, 0.3520]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5056.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.6648, -0.3333]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5057.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9838, 1.8423]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5058.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9515, 0.6418]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5059.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.0396, 1.0676]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5060.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.4570, 0.0760]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5061.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1045, 0.2663]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5062.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.0552, -0.3872]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5063.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.2995, -0.4157]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5064.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1943, -0.0431]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5065.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8877, 1.4650]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5066.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1870, 0.8251]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5067.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.4943, 0.1955]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5068.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.4094, -0.2509]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5069.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8143, 1.0054]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5070.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.4715, -0.5166]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5071.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1371, 1.2776]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5072.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.4503, 1.7392]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5073.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.4068, 1.4918]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5074.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.0295, -0.3562]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5075.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.1048, 0.9638]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5076.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.1760, 0.5660]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5077.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.5781, 0.7237]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5078.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.0045, 1.6964]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5079.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.0754, -0.5828]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5080.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7148, -0.2134]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5081.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9917, 1.3486]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5082.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9192, 0.8757]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5083.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7711, 0.1211]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5084.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.5339, -0.5124]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5085.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7310, 1.7886]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5086.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3493, -0.4415]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5087.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.3998, 0.3078]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5088.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1600, 0.6121]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5089.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1446, 0.0439]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5090.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1952, 0.9442]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5091.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.2760, 1.8264]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5092.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6785, 1.2747]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5093.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3444, 0.0074]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5094.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7431, 0.3823]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5095.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.3379, 1.2466]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5096.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.5260, 0.0632]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5097.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.5509, 0.9266]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5098.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3232, 0.2723]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5099.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.6575, 0.0161]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5100.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8313, 1.1291]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5101.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.0027, 0.5153]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5102.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.5100, 0.6097]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5103.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.4845, -0.0943]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5104.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8225, 0.5280]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5105.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.4583, 0.2213]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5106.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1357, 1.9975]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5107.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.4020, 0.0957]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5108.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.5741, 0.8402]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5109.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.4644, -0.3676]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5110.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.1487, 0.7358]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5111.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.0571, -0.6118]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5112.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.1652, -0.1292]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5113.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.0935, -0.4162]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5114.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6853, 1.5622]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5115.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6013, 0.1644]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5116.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3140, 1.1416]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5117.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.4537, 0.7400]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5118.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.3358, -0.5698]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5119.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3859, 0.5087]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5120.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.6555, 1.5894]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5121.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.2770, -0.7642]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5122.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7968, -0.4990]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5123.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7233, 1.0427]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5124.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6285, 0.5349]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5125.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.0391, 0.4664]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5126.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.0598, 1.8049]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5127.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.1629, 1.5833]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5128.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.2603, 0.3496]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5129.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8449, 1.6928]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5130.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.4023, 1.6218]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5131.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.9754, 0.8615]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5132.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3651, 0.8699]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5133.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.6847, 0.2935]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5134.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.7933, -0.0493]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5135.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.8078, 1.5060]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5136.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.0167, 1.0260]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5137.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.6418, -0.2458]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5138.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3831, 0.3121]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5139.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.7238, -0.4872]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5140.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.2839, 0.1374]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5141.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.2313, -0.7094]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5142.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.3367, 0.0749]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5143.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.1986, 0.3282]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5144.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.2728, -0.4709]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5145.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.3702, 1.4289]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5146.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.1580, 0.7689]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5147.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -1.5187, 1.9164]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5148.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, 0.4085, -0.0967]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5149.00, Rho = 0.214
(iter 10) [0.0, -0.1494, -0.3244] = 442.9587, sampling [1.0, -0.6232, 0.0376]. Recommendation = [0.0, -0.1494, -0.3244], Current Cost = 5150.00, Rho = 0.214
