(iter 5) [0.0, -0.4439, -0.3889] = 419.8783, sampling [0.0, -0.6464, -0.2002]. Recommendation = [0.0, -0.4439, -0.3889], Current Cost = 5000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.0833, -0.1611]. Recommendation = [0.0, -0.1284, -0.0122], Current Cost = 55000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.1284, -0.0122]. Recommendation = [0.0, -0.1284, -0.0122], Current Cost = 56000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.1263, 0.1439]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 57000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.7600, 0.1224]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 58000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -1.0599, 1.0791]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 59000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.0924, 0.4656]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 60000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.9474, 1.0439]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 61000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -1.0490, 1.0254]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 62000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.3422, 0.8171]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 63000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.2364, 0.2000]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 64000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.2155, 0.4048]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 65000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.1145, 0.3048]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 66000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.0991, 0.4141]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 67000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.0439, -0.4641]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 68000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.0891, -0.0753]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 69000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.1308, 0.6250]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 70000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.1396, -0.3461]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 71000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.0144, -0.2657]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 72000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.3904, 0.3673]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 73000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.9759, 1.2978]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 74000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -0.8522, 1.2253]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 75000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -1.0410, 1.1280]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 76000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -1.1179, 1.2622]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 77000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -1.2082, 1.0387]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 78000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, -1.1067, 1.0847]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 79000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.3049, -0.2158]. Recommendation = [0.0, 0.1522, -0.0320], Current Cost = 80000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.4016, 0.0227]. Recommendation = [0.0, 0.1486, -0.0376], Current Cost = 81000.00, Rho = -1.230
(iter 54) [0.0, 0.1522, -0.0320] = 455.2775, sampling [0.0, 0.4864, 0.2567]. Recommendation = [0.0, 0.1486, -0.0376], Current Cost = 82000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.3258, 0.3957]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 83000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.5050, 0.1096]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 84000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.4661, 0.4016]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 85000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.4413, -0.0675]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 86000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.5368, 0.2040]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 87000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.3303, 0.6240]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 88000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.6495, 0.3030]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 89000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.5847, 0.2456]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 90000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.6127, 0.6633]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 91000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.6650, 0.3547]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 92000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.5824, 0.0177]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 93000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.4207, -0.1397]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 94000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.7551, 0.3382]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 95000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.7515, 0.1545]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 96000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.5934, 0.2033]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 97000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.7990, 0.7070]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 98000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.6621, 0.7665]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 99000.00, Rho = -1.230
(iter 82) [0.0, 0.4864, 0.2567] = 455.9959, sampling [0.0, 0.9435, 0.4840]. Recommendation = [0.0, 0.4864, 0.2567], Current Cost = 100000.00, Rho = -1.230
