(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.0059, -0.0389]. Recommendation = [0.0, -0.2251, -0.1227], Current Cost = 5005.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.3677, -0.0611]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5016.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.3909, -0.0947]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5017.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4797, 0.0049]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5018.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1805, 0.3217]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5019.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4602, 0.3340]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5020.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.3205, 0.3822]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5021.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.5079, 0.4444]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5022.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.5893, 0.4777]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5023.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7530, 0.1491]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5024.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.6575, 0.4940]. Recommendation = [0.0, 0.0059, -0.0389], Current Cost = 5025.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7627, 0.4368]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5026.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.6821, 0.5667]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5027.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4739, 0.5763]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5028.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8263, 0.4892]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5029.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8463, 0.3561]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5030.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.6704, 0.6191]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5031.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.5794, 0.6234]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5032.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7235, 0.6499]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5033.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1617, 0.4207]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5034.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4219, 0.5414]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5035.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9111, 0.6038]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5036.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7151, 0.7512]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5037.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4193, -0.1200]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5038.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9407, 0.4107]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5039.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.3406, 0.3979]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5040.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.5290, 0.6681]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5041.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.0086, 0.3765]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5042.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.2679, -0.2622]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5043.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4878, -0.1934]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5044.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.6442, 0.8174]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5045.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.3182, 0.6052]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5046.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9609, 0.7549]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5047.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.0082, 0.6384]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5048.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8530, 0.8565]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5049.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7895, 0.8961]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5050.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9296, 0.8815]. Recommendation = [0.0, 0.6575, 0.4940], Current Cost = 5051.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9870, 0.8100]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5052.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8606, 0.9383]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5053.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8904, 0.9624]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5054.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8382, 0.9774]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5055.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7968, 0.9332]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5056.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.0365, 0.7040]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5057.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.2055, 0.2362]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5058.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.2840, 0.0249]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5059.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.1514, 0.3916]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5060.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.3333, -0.0112]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5061.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.3654, 0.0577]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5062.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7829, 0.9709]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5063.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.6413, -0.1678]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5064.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.4962, 0.8215]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5065.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.0541, 0.4564]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5066.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4157, 0.1259]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5067.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4233, 0.0624]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5068.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4475, 0.0748]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5069.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4358, 0.2291]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5070.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.1093, -0.3296]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5071.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.0883, -0.4062]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5072.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.2590, -0.3718]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5073.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.0753, 0.7399]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5074.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9455, 0.2731]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5075.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1858, 0.4627]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5076.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8106, 1.0593]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5077.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9344, 1.0823]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5078.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8739, 1.0919]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5079.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.1444, 0.8758]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5080.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9024, 1.1336]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5081.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.2458, 0.4845]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5082.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1567, 0.6607]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5083.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.3889, -0.1612]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5084.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.5122, 0.0456]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5085.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.0829, -0.3744]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5086.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.1606, -0.3520]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5087.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1914, 0.3268]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5088.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8497, 1.1559]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5089.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.5641, 0.1720]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5090.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.5695, 0.0878]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5091.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4721, -0.1392]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5092.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7720, 0.1813]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5093.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6071, 0.2083]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5094.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.5862, 0.3318]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5095.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4244, 0.5271]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5096.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6372, 0.1559]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5097.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6710, 0.2559]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5098.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.3174, 0.5834]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5099.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6916, 0.2221]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5100.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.5426, 0.5340]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5101.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.5530, 1.0418]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5102.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.7113, 0.2778]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5103.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.5478, -0.1084]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5104.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6926, 0.1012]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5105.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.7238, 0.1943]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5106.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.3484, -0.3228]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5107.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.0461, 0.4024]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5108.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8215, 0.1134]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5109.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4193, 0.5576]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5110.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4047, -0.1545]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5111.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.2523, -0.3899]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5112.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1428, -0.4388]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5113.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.9717, 1.2272]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5114.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.0982, 1.2550]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 5115.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.0024, 1.3648]. Recommendation = [0.0, 1.0982, 1.2550], Current Cost = 5116.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.1353, 1.3359]. Recommendation = [0.0, 1.0982, 1.2550], Current Cost = 5117.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.7773, 1.2661]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5118.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.2165, 1.3391]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5119.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.0490, 1.4556]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5120.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.2209, 0.7258]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5121.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6157, -0.0754]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5122.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.4918, -0.2049]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5123.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.3792, 0.6849]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5124.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.2725, 0.5046]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5125.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.0718, 0.8650]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5126.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.6995, 0.0387]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5127.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.1141, -0.3605]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5128.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.8663, 1.5080]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5129.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 1.3110, 1.3132]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5130.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.3006, -0.5186]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5131.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, -0.0315, -0.5488]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5132.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.1953, 0.5847]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5133.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [1.0, 0.0793, -0.4318]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5134.00, Rho = 0.187
(iter 10) [0.0, -0.2251, -0.1227] = 451.7913, sampling [0.0, 0.6575, 0.4940]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 5135.00, Rho = 0.187
(iter 140) [0.0, 0.6575, 0.4940] = 455.8020, sampling [1.0, 0.6253, -0.4214]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 6135.00, Rho = 0.187
(iter 140) [0.0, 0.6575, 0.4940] = 455.8020, sampling [1.0, -0.7451, 0.2034]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 6136.00, Rho = 0.187
(iter 140) [0.0, 0.6575, 0.4940] = 455.8020, sampling [0.0, 1.0982, 1.2550]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 6137.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, -0.7675, 0.1309]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 7137.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [0.0, -0.5862, 0.3318]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 7138.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [0.0, 0.3677, -0.0611]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 8138.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, 1.1619, 0.4497]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9138.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, -0.7128, 0.5706]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9139.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, -0.7970, 0.4321]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9140.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, -0.8144, 0.2846]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9141.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, -0.4937, 0.7452]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9142.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [1.0, -0.7612, 0.1734]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9143.00, Rho = 0.187
(iter 143) [0.0, 1.0982, 1.2550] = 456.0494, sampling [0.0, 0.9296, 0.8815]. Recommendation = [0.0, 1.1353, 1.3359], Current Cost = 9144.00, Rho = 0.187
(iter 153) [0.0, 0.9296, 0.8815] = 456.2648, sampling [0.0, -0.7128, 0.5706]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 10144.00, Rho = 0.187
(iter 153) [0.0, 0.9296, 0.8815] = 456.2648, sampling [1.0, 0.2532, 0.8498]. Recommendation = [0.0, 0.9296, 0.8815], Current Cost = 11144.00, Rho = 0.187
