(iter 5) [0.0, 0.1996, -0.1438] = 452.2893, sampling [0.0, -0.1312, 0.5123]. Recommendation = [0.0, 0.1996, -0.1438], Current Cost = 5000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.4147, 0.1064]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 53000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.8522, 0.6458]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 54000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.0181, 0.7811]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 55000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.3640, -0.2714]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 56000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.5022, 0.9200]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 57000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.1900, 1.5300]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 58000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.9725, 1.2839]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 59000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.2641, 0.3086]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 60000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.1708, 1.6077]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 61000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.3607, -0.0326]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 62000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.1130, 1.3771]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 63000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.4579, 1.9896]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 64000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.3504, 1.8218]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 65000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.9154, 1.9486]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 66000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.9041, 0.3689]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 67000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.2768, 1.4352]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 68000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.1793, 1.8070]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 69000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.6566, 0.1746]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 70000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.7564, 0.6566]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 71000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.0488, 0.8939]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 72000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.2368, -0.0435]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 73000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.2858, 0.9328]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 74000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.1402, -0.5566]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 75000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.3922, -0.3541]. Recommendation = [0.0, 0.3256, 0.0675], Current Cost = 76000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.7244, -0.1122]. Recommendation = [0.0, 0.4287, 0.1840], Current Cost = 77000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.9618, -0.8330]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 78000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.2130, -0.3032]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 79000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.8295, 1.0527]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 80000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.1235, 0.5056]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 81000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.3968, 0.2469]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 82000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.7380, 0.4624]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 83000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.4166, 0.5558]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 84000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.3849, -0.1483]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 85000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.1376, 0.1623]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 86000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.2502, 0.6701]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 87000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.1230, 0.5393]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 88000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -0.1752, -0.2481]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 89000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.2635, 1.1143]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 90000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, -1.3316, 1.9748]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 91000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.2802, 1.2961]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 92000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.6536, 0.9931]. Recommendation = [0.0, 1.0875, 1.2279], Current Cost = 93000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.3272, 1.6532]. Recommendation = [0.0, 1.0875, 1.2279], Current Cost = 94000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.1607, 1.8704]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 95000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.1298, 1.6194]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 96000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 1.3222, 1.5075]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 97000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.7976, 1.5406]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 98000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.7338, 0.3181]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 99000.00, Rho = -1.230
(iter 34) [0.0, 1.0640, 1.1623] = 456.2049, sampling [0.0, 0.9863, 0.0478]. Recommendation = [0.0, 1.0640, 1.1623], Current Cost = 100000.00, Rho = -1.230
