(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.3128, -0.0346]. Recommendation = [0.0, 0.0529, 0.0756], Current Cost = 5005.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8752, 1.0572]. Recommendation = [0.0, 1.0632, 1.0292], Current Cost = 5027.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2112, 1.0023]. Recommendation = [0.0, 1.0632, 1.0292], Current Cost = 5028.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2343, 0.8667]. Recommendation = [0.0, 1.0632, 1.0292], Current Cost = 5029.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2306, 1.1387]. Recommendation = [0.0, 1.0632, 1.0292], Current Cost = 5030.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2138, 1.2661]. Recommendation = [0.0, 1.2306, 1.1387], Current Cost = 5031.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1579, 1.3335]. Recommendation = [0.0, 1.2138, 1.2661], Current Cost = 5032.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2198, 1.3503]. Recommendation = [0.0, 1.1579, 1.3335], Current Cost = 5033.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9653, 1.3898]. Recommendation = [0.0, 1.2198, 1.3503], Current Cost = 5034.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3104, 1.3673]. Recommendation = [0.0, 1.2198, 1.3503], Current Cost = 5035.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3054, 1.4687]. Recommendation = [0.0, 1.2198, 1.3503], Current Cost = 5036.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0955, 1.5070]. Recommendation = [0.0, 1.3054, 1.4687], Current Cost = 5037.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2276, 1.5852]. Recommendation = [0.0, 1.3054, 1.4687], Current Cost = 5038.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4364, 1.4332]. Recommendation = [0.0, 1.2276, 1.5852], Current Cost = 5039.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3511, 1.6529]. Recommendation = [0.0, 1.2276, 1.5852], Current Cost = 5040.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3323, 1.7337]. Recommendation = [0.0, 1.3511, 1.6529], Current Cost = 5041.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5021, 1.6595]. Recommendation = [0.0, 1.3323, 1.7337], Current Cost = 5042.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3678, 1.8541]. Recommendation = [0.0, 1.3323, 1.7337], Current Cost = 5043.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4503, 1.8655]. Recommendation = [0.0, 1.3678, 1.8541], Current Cost = 5044.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4130, 1.8779]. Recommendation = [0.0, 1.4503, 1.8655], Current Cost = 5045.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1988, 1.9320]. Recommendation = [0.0, 1.4130, 1.8779], Current Cost = 5046.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3922, 1.9666]. Recommendation = [0.0, 1.4130, 1.8779], Current Cost = 5047.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4743, 1.9164]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5048.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4545, 1.9011]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5049.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5419, 1.8638]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5050.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5549, 1.9948]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5051.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5708, 1.9430]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5052.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.6361, 1.7626]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5053.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1112, 1.8806]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5054.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4561, 1.8907]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5055.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.6462, 1.9994]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5056.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5865, 1.9572]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5057.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.6118, 1.8577]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5058.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9113, 1.6839]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5059.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.6058, 1.4654]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5060.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.7077, 1.8868]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5061.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4353, 1.2978]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5062.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5652, 1.6944]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5063.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1762, 1.9690]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5064.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9505, 1.9344]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5065.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9031, 1.2244]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5066.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.7823, 1.9916]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5067.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4672, 1.4731]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5068.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5907, 1.4184]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5069.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0979, 1.5411]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5070.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3261, 1.0327]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5071.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1249, 1.9526]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5072.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.7545, 1.6791]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5073.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0106, 1.4467]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5074.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.6023, 0.9302]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5075.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8314, 1.3982]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5076.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5275, 1.8682]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5077.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0694, 0.7313]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5078.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.5341, 1.2920]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5079.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.7012, 1.1850]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5080.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9139, 1.6027]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5081.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1671, 0.4825]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5082.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9908, 1.8732]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5083.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.3801, 1.0145]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5084.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1604, 0.7646]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5085.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.7135, 1.8456]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5086.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8013, 1.5608]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5087.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.7781, 1.3930]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5088.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.6126, 1.8493]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5089.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3892, 0.7013]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5090.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8071, 1.1129]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5091.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2699, 0.9952]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5092.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8832, 1.7647]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5093.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.1202, 1.2693]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5094.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0669, 0.2174]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5095.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8394, 1.9824]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5096.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4021, 0.9531]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5097.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0890, 0.5932]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5098.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.0944, 0.7733]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5099.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5454, 0.7775]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5100.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.7479, 1.0545]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5101.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.2885, 0.9024]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5102.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.1996, 1.9603]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5103.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8613, 1.0073]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5104.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9385, 0.3894]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5105.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5198, 1.1988]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5106.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.4916, 0.2801]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5107.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [0.0, 1.5549, 1.9948]. Recommendation = [0.0, 1.3922, 1.9666], Current Cost = 5108.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0583, 0.6620]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6108.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1325, 0.7835]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6109.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.6569, 0.8019]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6110.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.0410, 0.4073]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6111.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9771, 0.9568]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6112.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8689, 0.3306]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6113.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.3938, 0.5605]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6114.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.1020, 0.5059]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6115.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9045, 0.2463]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6116.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.6043, 0.7098]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6117.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5098, 0.8771]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6118.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.7087, 0.0113]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6119.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.9261, 0.1118]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6120.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.1506, 0.5171]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6121.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.2900, 0.8302]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6122.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.4772, 0.4613]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6123.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.7864, 0.3390]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6124.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5485, 0.6152]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6125.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.5411, 1.0475]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6126.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 1.3038, 1.0170]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6127.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, 0.8477, 0.2647]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6128.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.2820, 0.7231]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6129.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.1032, 0.6116]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6130.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.3547, 0.4677]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6131.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.5083, 0.7135]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6132.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.4129, 0.6231]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6133.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.6705, 0.6017]. Recommendation = [0.0, 1.0291, 0.9350], Current Cost = 6134.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.6407, 0.4851]. Recommendation = [0.0, -0.6705, 0.6017], Current Cost = 6135.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.5945, 0.4557]. Recommendation = [0.0, -0.6705, 0.6017], Current Cost = 6136.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.7695, 0.5528]. Recommendation = [0.0, -0.6705, 0.6017], Current Cost = 6137.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.8190, 0.3930]. Recommendation = [0.0, -0.7695, 0.5528], Current Cost = 6138.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.8453, 0.5367]. Recommendation = [0.0, -0.8190, 0.3930], Current Cost = 6139.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.8001, 0.3596]. Recommendation = [0.0, -0.8453, 0.5367], Current Cost = 6140.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.8546, 0.3780]. Recommendation = [0.0, -0.8453, 0.5367], Current Cost = 6141.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.9528, 0.3877]. Recommendation = [0.0, -0.8453, 0.5367], Current Cost = 6142.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.8586, 0.7552]. Recommendation = [0.0, -0.8453, 0.5367], Current Cost = 6143.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.9434, 0.6950]. Recommendation = [0.0, -0.8453, 0.5367], Current Cost = 6144.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.9484, 0.7519]. Recommendation = [0.0, -0.9434, 0.6950], Current Cost = 6145.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.6761, 0.9062]. Recommendation = [0.0, -0.9434, 0.6950], Current Cost = 6146.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.8233, 0.1480]. Recommendation = [0.0, -0.9434, 0.6950], Current Cost = 6147.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.9336, 0.1754]. Recommendation = [0.0, -0.9434, 0.6950], Current Cost = 6148.00, Rho = 0.177
(iter 10) [0.0, 0.0529, 0.0756] = 454.8736, sampling [1.0, -0.5707, 0.1907]. Recommendation = [0.0, -0.9434, 0.6950], Current Cost = 6149.00, Rho = 0.177
