(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.1115, -1.2146]. Recommendation = [0.0, 0.3204, -1.3296], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2375, -0.1397]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.1955, 0.2803]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.0515, 0.3642]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1585, 0.3740]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.7517, 0.1122]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.3549, 0.4217]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2409, -0.5096]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1961, 0.9510]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.3702, -0.0722]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.3080, 0.1354]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.0593, 0.5470]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.5989, 0.1100]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.3164, 0.5756]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.0387, -0.0039]. Recommendation = [0.0, -0.0387, -0.0039], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.2109, 0.4115]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.0043, 1.3338]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1274, 1.2247]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.7604, 1.3989]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.2236, 0.0992]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.9356, 0.3459]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1330, -0.3921]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.2959, 0.2356]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2281, 0.4634]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.7287, 0.9218]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2898, -0.0694]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4045, -0.2004]. Recommendation = [0.0, -0.2360, -0.0396], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2992, -0.2421]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1440, 0.6555]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.4556, -0.4498]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1195, 1.4863]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1738, 1.3026]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.0876, 1.4357]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.0036, 1.6192]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.6287, -0.1714]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.2604, 1.6078]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1831, 1.7560]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5098.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1895, 1.6541]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5099.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.4134, 1.4738]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5100.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.4708, 1.7191]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5101.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.3125, 1.8832]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5102.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.0943, 1.8929]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5103.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.4076, 1.9766]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5104.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.7141, 1.8689]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5105.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.2980, 1.1188]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5106.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.2856, 1.9533]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5107.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.4879, -0.0783]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5108.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4276, 0.2558]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5109.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.5045, 0.0767]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5110.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4514, 0.1559]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5111.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.3825, 0.5111]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5112.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.0530, 0.9931]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5113.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.3432, 0.6817]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5114.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2665, 0.4047]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5115.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4951, 0.3156]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5116.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2840, 0.5574]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5117.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.3602, 0.1209]. Recommendation = [0.0, -0.3602, 0.1209], Current Cost = 5118.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.0466, -0.5883]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5119.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.1018, 0.1191]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5120.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4874, 0.4791]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5121.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.6601, 0.6734]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5122.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.2878, -0.1009]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5123.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.0927, -0.3399]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5124.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.8209, 0.6924]. Recommendation = [0.0, 1.4076, 1.9766], Current Cost = 5125.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.4007, -0.3083]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5126.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.4373, 0.8356]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5127.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.6765, 0.0544]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5128.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.9787, 0.4717]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5129.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.1215, 0.8057]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5130.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4122, -0.5721]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5131.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.3350, -0.3594]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5132.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.1828, 0.1446]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5133.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.2360, -0.0396]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5134.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.1948, 1.8873]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5135.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.3490, -0.5077]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5136.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.3883, 0.3822]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5137.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.5317, -0.2741]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5138.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.5369, 0.6066]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5139.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.6173, 0.3928]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5140.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.4084, 0.8876]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5141.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.6784, 0.5123]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5142.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.6020, 0.6786]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5143.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.5492, 0.7893]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5144.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.5528, 0.1032]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5145.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 1.2181, 1.6915]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5146.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.0737, -0.4358]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5147.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, -0.3450, 1.2705]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5148.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.8986, 0.9791]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5149.00, Rho = 1.000
(iter 10) [0.0, 0.3204, -1.3296] = 250.7070, sampling [1.0, 0.5738, -0.2838]. Recommendation = [0.0, 0.8209, 0.6924], Current Cost = 5150.00, Rho = 1.000
